source,event_id,event_name,param_key,param_value,含义,备注,param_name,event_desc,requirement_id,requirement_name,versions,shareLink
dayu,question_pop_show,问卷曝光,type,month,问卷曝光时上报,,触发类型,问卷曝光时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_show,问卷曝光,type,year,问卷曝光时上报,,触发类型,问卷曝光时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_submit,选择答案后提交,type,month,选择答案后提交时上报,,触发类型,选择答案后提交时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_submit,选择答案后提交,type,year,选择答案后提交时上报,,触发类型,选择答案后提交时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_submit,选择答案后提交,content,,选择答案后提交时上报,,选项内容,选择答案后提交时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_proplan_show,提交问卷后优惠方案弹窗曝光,type,month,提交问卷后优惠方案弹窗曝光,,,提交问卷后优惠方案弹窗曝光,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_proplan_show,提交问卷后优惠方案弹窗曝光,type,year,提交问卷后优惠方案弹窗曝光,,,提交问卷后优惠方案弹窗曝光,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_proplan_show,提交问卷后优惠方案弹窗曝光,content,trial_7,提交问卷后优惠方案弹窗曝光,,,提交问卷后优惠方案弹窗曝光,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_proplan_show,提交问卷后优惠方案弹窗曝光,content,straight,提交问卷后优惠方案弹窗曝光,,,提交问卷后优惠方案弹窗曝光,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_proplan_show,提交问卷后优惠方案弹窗曝光,content,question,提交问卷后优惠方案弹窗曝光,,,提交问卷后优惠方案弹窗曝光,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,type,month,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,触发类型,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,type,year,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,触发类型,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,content,trial_7,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,优惠内容,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,content,straight,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,优惠内容,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,content,question,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,优惠内容,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,sku,,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,sku id,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,order_id,,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,,订单id,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,question_pop_sub_success,通过问卷触发的优惠订阅成功,rest_of_time,,单位：s,,距离优惠期多久,通过问卷触发的优惠，且最终订阅成功。注意原本的订阅成功事件也需要上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_show,LiveX AI Agent对话弹出,type,month,LiveX AI Agent对话弹出时上报,,,LiveX AI Agent对话弹出时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_show,LiveX AI Agent对话弹出,type,year,LiveX AI Agent对话弹出时上报,,,LiveX AI Agent对话弹出时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_click,点击LiveX推荐的SKU的continue,type,month,点击LiveX推荐SKU的continue时上报,,,点击LiveX推荐SKU的continue时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_click,点击LiveX推荐的SKU的continue,type,year,点击LiveX推荐SKU的continue时上报,,,点击LiveX推荐SKU的continue时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_click,点击LiveX推荐的SKU的continue,content,trial_7,点击LiveX推荐SKU的continue时上报,,优惠类型,点击LiveX推荐SKU的continue时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_click,点击LiveX推荐的SKU的continue,content,promotional,点击LiveX推荐SKU的continue时上报,,优惠类型,点击LiveX推荐SKU的continue时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_click,点击LiveX推荐的SKU的continue,sku,,点击LiveX推荐SKU的continue时上报,,sku_id,点击LiveX推荐SKU的continue时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_success,通过LiveX推荐的SKU订阅成功,type,month,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,,,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_success,通过LiveX推荐的SKU订阅成功,type,year,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,,,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_success,通过LiveX推荐的SKU订阅成功,content,trial_7,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,,优惠类型,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_success,通过LiveX推荐的SKU订阅成功,content,promotional,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,,优惠类型,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_success,通过LiveX推荐的SKU订阅成功,sku,,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,,sku_id,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_success,通过LiveX推荐的SKU订阅成功,order_id,,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,,订单id,通过LiveX推荐的SKU订阅成功时上报，注意原本的订阅事件w_subscription_success仍需上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_fail,通过LiveX推荐的SKU订阅失败,type,month,通过LiveX推荐的SKU订阅失败时上报,,,通过LiveX推荐的SKU订阅失败时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_fail,通过LiveX推荐的SKU订阅失败,type,year,通过LiveX推荐的SKU订阅失败时上报,,,通过LiveX推荐的SKU订阅失败时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_fail,通过LiveX推荐的SKU订阅失败,content,trial_7,通过LiveX推荐的SKU订阅失败时上报,,优惠类型,通过LiveX推荐的SKU订阅失败时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_fail,通过LiveX推荐的SKU订阅失败,content,promotional,通过LiveX推荐的SKU订阅失败时上报,,优惠类型,通过LiveX推荐的SKU订阅失败时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_fail,通过LiveX推荐的SKU订阅失败,sku,,通过LiveX推荐的SKU订阅失败时上报,,sku_id,通过LiveX推荐的SKU订阅失败时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,livex_ai_agent_sub_fail,通过LiveX推荐的SKU订阅失败,prf_fail_reason,,通过LiveX推荐的SKU订阅失败时上报,,失败原因,通过LiveX推荐的SKU订阅失败时上报,6147,接入LiveX支付挽留AB实验（忻恬）@赟晖,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6147&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_module,,成功订阅时上报成功付费时上报,,进入订阅页来源模块,成功订阅时上报成功付费时上报,6131,P0事件必测,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6131&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_0,,成功订阅时上报成功付费时上报,,进入订阅页来源-0,成功订阅时上报成功付费时上报,6131,P0事件必测,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6131&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_1,,成功订阅时上报成功付费时上报,,进入订阅页来源-1,成功订阅时上报成功付费时上报,6131,P0事件必测,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6131&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,mids_material_id,,成功订阅时上报成功付费时上报,,素材id,成功订阅时上报成功付费时上报,6131,P0事件必测,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6131&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,mids_category_id,,成功订阅时上报成功付费时上报,,分类id,成功订阅时上报成功付费时上报,6131,P0事件必测,8.1.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6131&appId=282&platformAgg=APP
