渠道自然,国家,日期,平台,新老,_window,_query,活跃用户数,次日留存人数
整体,关岛,2026-07-13,Android,Old,recent_8w,全量维度,3.142857142857143,0.2857142857142857
整体,墨西哥,2026-06-15,整体,New,recent_8w,全量维度,1468.7142857142858,134.0
整体,纳米比亚,2026-07-27,Android,整体,recent_8w,全量维度,19.571428571428573,6.0
整体,利比亚,2026-06-08,iOS,整体,recent_8w,全量维度,59.857142857142854,19.571428571428573
整体,利比里亚,2026-07-27,iOS,New,recent_8w,全量维度,15.142857142857142,2.857142857142857
整体,多哥,2026-07-13,整体,整体,recent_8w,全量维度,55.285714285714285,11.714285714285714
整体,玻利维亚,2026-06-29,Android,New,recent_8w,全量维度,19.142857142857142,4.142857142857143
整体,纳米比亚,2026-07-20,Android,整体,recent_8w,全量维度,17.571428571428573,5.857142857142857
整体,纳米比亚,2026-06-08,iOS,Old,recent_8w,全量维度,58.42857142857143,20.0
整体,比利时,2026-06-08,整体,Old,recent_8w,全量维度,1133.2857142857142,379.57142857142856
整体,葡萄牙,2026-06-08,整体,New,recent_8w,全量维度,191.71428571428572,32.57142857142857
整体,澳门,2026-06-29,iOS,New,recent_8w,全量维度,1.0,0.0
整体,乌克兰,2026-06-08,整体,Old,recent_8w,全量维度,7355.571428571428,2413.1428571428573
整体,斯洛伐克,2026-06-22,Android,New,recent_8w,全量维度,4.857142857142857,0.5714285714285714
整体,墨西哥,2026-06-22,Android,New,recent_8w,全量维度,1083.0,94.0
整体,利比里亚,2026-07-27,整体,整体,recent_8w,全量维度,372.2857142857143,83.85714285714286
整体,萨尔瓦多,2026-07-13,iOS,New,recent_8w,全量维度,7.857142857142857,2.142857142857143
整体,斐济,2026-07-20,整体,整体,recent_8w,全量维度,46.714285714285715,16.142857142857142
整体,巴基斯坦,2026-07-27,整体,Old,recent_8w,全量维度,2666.0,593.5714285714286
整体,萨尔瓦多,2026-07-27,Android,整体,recent_8w,全量维度,246.0,91.57142857142857
整体,玻利维亚,2026-06-29,iOS,整体,recent_8w,全量维度,303.7142857142857,99.71428571428571
整体,澳门,2026-07-13,iOS,New,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
整体,南非,2026-06-15,Android,New,recent_8w,全量维度,32.714285714285715,4.571428571428571
整体,瑞典,2026-07-20,iOS,New,recent_8w,全量维度,124.71428571428571,25.857142857142858
整体,斯洛伐克,2026-06-15,Android,整体,recent_8w,全量维度,137.85714285714286,53.714285714285715
整体,unknow,2026-07-13,Android,整体,recent_8w,全量维度,24.142857142857142,7.428571428571429
整体,萨尔瓦多,2026-07-06,整体,整体,recent_8w,全量维度,474.57142857142856,171.14285714285714
整体,葡萄牙,2026-07-27,iOS,New,recent_8w,全量维度,192.0,34.42857142857143
整体,巴基斯坦,2026-07-20,Android,Old,recent_8w,全量维度,1946.857142857143,416.2857142857143
整体,捷克,2026-07-06,整体,Old,recent_8w,全量维度,1063.857142857143,361.14285714285717
整体,葡萄牙,2026-06-29,iOS,Old,recent_8w,全量维度,5096.571428571428,1754.7142857142858
整体,法国,2026-06-29,整体,整体,recent_8w,全量维度,5199.571428571428,1717.2857142857142
整体,萨尔瓦多,2026-07-06,Android,New,recent_8w,全量维度,10.142857142857142,1.0
整体,巴基斯坦,2026-06-29,整体,Old,recent_8w,全量维度,2583.8571428571427,557.1428571428571
整体,比利时,2026-06-29,Android,Old,recent_8w,全量维度,218.57142857142858,85.14285714285714
整体,加拿大,2026-07-06,整体,整体,recent_8w,全量维度,12633.57142857143,3931.4285714285716
整体,利比亚,2026-06-29,整体,New,recent_8w,全量维度,8.285714285714286,1.5714285714285714
整体,法国,2026-07-27,iOS,整体,recent_8w,全量维度,4971.285714285715,1593.142857142857
整体,纳米比亚,2026-07-13,整体,New,recent_8w,全量维度,3.0,0.42857142857142855
整体,墨西哥,2026-06-08,Android,New,recent_8w,全量维度,1185.142857142857,103.0
整体,美国,2026-06-22,Android,Old,recent_8w,全量维度,11613.142857142857,4232.857142857143
整体,以色列,2026-06-22,Android,整体,recent_8w,全量维度,140.0,56.857142857142854
整体,卡塔尔,2026-07-20,iOS,Old,recent_8w,全量维度,198.14285714285714,72.14285714285714
整体,澳门,2026-07-27,Android,Old,recent_8w,全量维度,1.5714285714285714,0.5714285714285714
整体,乌克兰,2026-07-27,整体,New,recent_8w,全量维度,451.57142857142856,88.0
整体,以色列,2026-06-29,整体,Old,recent_8w,全量维度,2129.8571428571427,720.0
整体,多哥,2026-07-27,Android,整体,recent_8w,全量维度,25.428571428571427,6.0
整体,蒙古,2026-07-06,iOS,Old,recent_8w,全量维度,58.285714285714285,16.857142857142858
整体,伊朗,2026-07-20,整体,New,recent_8w,全量维度,603.4285714285714,84.0
整体,哈萨克斯坦,2026-07-27,整体,整体,recent_8w,全量维度,2230.0,630.4285714285714
整体,澳门,2026-07-27,Android,New,recent_8w,全量维度,1.0,1.0
整体,卡塔尔,2026-06-08,整体,New,recent_8w,全量维度,12.857142857142858,1.5714285714285714
整体,斐济,2026-06-22,iOS,New,recent_8w,全量维度,1.4,0.0
整体,乌克兰,2026-07-27,iOS,Old,recent_8w,全量维度,6485.428571428572,2128.1428571428573
整体,法国,2026-07-27,整体,整体,recent_8w,全量维度,6115.714285714285,2007.5714285714287
整体,坦桑尼亚,2026-07-13,iOS,Old,recent_8w,全量维度,143.42857142857142,58.142857142857146
整体,巴基斯坦,2026-07-13,Android,整体,recent_8w,全量维度,2181.0,437.7142857142857
整体,瑞典,2026-06-29,整体,Old,recent_8w,全量维度,2199.8571428571427,714.0
整体,多哥,2026-07-20,iOS,Old,recent_8w,全量维度,26.428571428571427,5.857142857142857
整体,法国,2026-06-15,iOS,Old,recent_8w,全量维度,3686.0,1271.7142857142858
整体,澳门,2026-07-06,整体,整体,recent_8w,全量维度,16.285714285714285,6.714285714285714
整体,巴基斯坦,2026-06-29,iOS,整体,recent_8w,全量维度,748.7142857142857,196.14285714285714
整体,南非,2026-06-29,整体,整体,recent_8w,全量维度,2689.0,900.0
整体,玻利维亚,2026-07-20,Android,New,recent_8w,全量维度,24.142857142857142,3.0
整体,巴基斯坦,2026-07-20,Android,New,recent_8w,全量维度,168.14285714285714,32.285714285714285
整体,利比亚,2026-07-20,Android,整体,recent_8w,全量维度,47.0,10.571428571428571
整体,法国,2026-06-15,Android,Old,recent_8w,全量维度,1015.7142857142857,372.14285714285717
整体,美国,2026-07-06,iOS,New,recent_8w,全量维度,5198.0,720.7142857142857
整体,法国,2026-06-08,Android,整体,recent_8w,全量维度,1098.142857142857,392.2857142857143
整体,纳米比亚,2026-06-08,Android,整体,recent_8w,全量维度,21.285714285714285,8.428571428571429
整体,葡萄牙,2026-07-06,整体,Old,recent_8w,全量维度,5809.714285714285,1987.5714285714287
整体,巴基斯坦,2026-07-27,iOS,整体,recent_8w,全量维度,786.0,201.0
整体,加拿大,2026-06-29,整体,New,recent_8w,全量维度,607.8571428571429,78.28571428571429
整体,法国,2026-07-27,Android,New,recent_8w,全量维度,79.71428571428571,11.428571428571429
整体,伊朗,2026-07-06,iOS,New,recent_8w,全量维度,247.28571428571428,39.42857142857143
整体,哈萨克斯坦,2026-06-15,整体,Old,recent_8w,全量维度,2110.5714285714284,628.4285714285714
整体,unknow,2026-07-06,整体,整体,recent_8w,全量维度,64.85714285714286,20.0
整体,卡塔尔,2026-06-22,Android,New,recent_8w,全量维度,2.5714285714285716,0.42857142857142855
整体,关岛,2026-07-06,Android,Old,recent_8w,全量维度,2.2857142857142856,0.8571428571428571
整体,利比里亚,2026-06-15,iOS,New,recent_8w,全量维度,13.571428571428571,1.4285714285714286
整体,捷克,2026-07-06,iOS,整体,recent_8w,全量维度,902.4285714285714,289.14285714285717
整体,葡萄牙,2026-07-20,iOS,整体,recent_8w,全量维度,5352.857142857143,1888.857142857143
整体,利比里亚,2026-06-22,整体,Old,recent_8w,全量维度,327.2857142857143,70.42857142857143
整体,以色列,2026-07-06,整体,整体,recent_8w,全量维度,2353.4285714285716,804.7142857142857
整体,unknow,2026-06-15,整体,New,recent_8w,全量维度,2.0,0.0
整体,哈萨克斯坦,2026-06-08,Android,Old,recent_8w,全量维度,303.0,93.0
整体,纳米比亚,2026-06-08,整体,Old,recent_8w,全量维度,78.57142857142857,28.285714285714285
整体,美国,2026-07-13,整体,Old,recent_8w,全量维度,109054.14285714286,34211.57142857143
整体,瑞典,2026-06-22,Android,整体,recent_8w,全量维度,382.57142857142856,145.14285714285714
整体,葡萄牙,2026-07-13,整体,整体,recent_8w,全量维度,6064.714285714285,2076.285714285714
整体,法国,2026-07-27,Android,Old,recent_8w,全量维度,1064.7142857142858,403.0
整体,哈萨克斯坦,2026-06-22,iOS,Old,recent_8w,全量维度,1789.857142857143,518.5714285714286
整体,爱沙尼亚,2026-06-08,iOS,Old,recent_8w,全量维度,483.2857142857143,157.14285714285714
整体,澳门,2026-06-08,整体,Old,recent_8w,全量维度,13.428571428571429,5.571428571428571
整体,澳门,2026-06-22,整体,整体,recent_8w,全量维度,12.571428571428571,5.428571428571429
整体,加拿大,2026-07-06,Android,整体,recent_8w,全量维度,1684.4285714285713,605.7142857142857
整体,unknow,2026-07-06,Android,New,recent_8w,全量维度,2.0,0.16666666666666666
整体,利比里亚,2026-06-22,整体,New,recent_8w,全量维度,30.0,6.428571428571429
整体,乌克兰,2026-06-29,iOS,Old,recent_8w,全量维度,6356.428571428572,2032.0
整体,玻利维亚,2026-07-06,iOS,New,recent_8w,全量维度,9.857142857142858,1.8571428571428572
整体,爱沙尼亚,2026-06-15,整体,整体,recent_8w,全量维度,637.5714285714286,207.0
整体,南非,2026-06-22,整体,New,recent_8w,全量维度,87.85714285714286,16.285714285714285
整体,乌克兰,2026-07-13,iOS,Old,recent_8w,全量维度,6487.428571428572,2118.285714285714
整体,利比亚,2026-06-29,Android,New,recent_8w,全量维度,4.428571428571429,1.0
整体,unknow,2026-07-27,Android,整体,recent_8w,全量维度,27.714285714285715,9.428571428571429
整体,多哥,2026-06-29,整体,Old,recent_8w,全量维度,50.42857142857143,11.714285714285714
整体,蒙古,2026-06-15,iOS,整体,recent_8w,全量维度,47.714285714285715,12.571428571428571
整体,纳米比亚,2026-06-29,Android,整体,recent_8w,全量维度,19.142857142857142,6.857142857142857
整体,巴基斯坦,2026-07-06,Android,New,recent_8w,全量维度,265.42857142857144,45.0
整体,斯洛伐克,2026-07-06,Android,Old,recent_8w,全量维度,133.14285714285714,51.0
整体,以色列,2026-06-22,Android,New,recent_8w,全量维度,8.428571428571429,1.7142857142857142
整体,比利时,2026-06-22,iOS,New,recent_8w,全量维度,52.42857142857143,8.0
整体,加拿大,2026-06-22,整体,Old,recent_8w,全量维度,11971.857142857143,3645.285714285714
整体,伊朗,2026-07-20,iOS,Old,recent_8w,全量维度,1919.7142857142858,481.85714285714283
整体,斯洛伐克,2026-07-13,Android,Old,recent_8w,全量维度,151.0,61.142857142857146
整体,加拿大,2026-06-08,iOS,New,recent_8w,全量维度,460.57142857142856,57.714285714285715
整体,捷克,2026-06-22,iOS,整体,recent_8w,全量维度,880.2857142857143,276.14285714285717
整体,葡萄牙,2026-07-27,Android,New,recent_8w,全量维度,53.714285714285715,9.285714285714286
整体,利比亚,2026-06-08,整体,New,recent_8w,全量维度,9.142857142857142,2.2857142857142856
整体,哈萨克斯坦,2026-07-27,Android,整体,recent_8w,全量维度,347.57142857142856,107.85714285714286
整体,加拿大,2026-07-06,iOS,整体,recent_8w,全量维度,10949.142857142857,3325.714285714286
整体,坦桑尼亚,2026-07-20,整体,New,recent_8w,全量维度,19.428571428571427,5.0
整体,澳门,2026-06-08,iOS,整体,recent_8w,全量维度,11.571428571428571,4.857142857142857
整体,坦桑尼亚,2026-06-29,iOS,New,recent_8w,全量维度,11.0,2.142857142857143
整体,利比亚,2026-07-13,整体,New,recent_8w,全量维度,9.714285714285714,2.0
整体,美国,2026-07-13,Android,Old,recent_8w,全量维度,11328.0,4153.571428571428
整体,斐济,2026-06-15,整体,整体,recent_8w,全量维度,45.0,15.571428571428571
整体,蒙古,2026-06-08,iOS,New,recent_8w,全量维度,6.285714285714286,1.1428571428571428
整体,以色列,2026-06-15,Android,New,recent_8w,全量维度,8.142857142857142,1.0
整体,纳米比亚,2026-06-22,iOS,Old,recent_8w,全量维度,60.285714285714285,22.142857142857142
整体,哈萨克斯坦,2026-07-20,整体,Old,recent_8w,全量维度,2010.5714285714287,587.5714285714286
整体,巴基斯坦,2026-07-13,Android,New,recent_8w,全量维度,217.71428571428572,38.57142857142857
整体,瑞典,2026-07-27,Android,整体,recent_8w,全量维度,393.14285714285717,154.57142857142858
整体,萨尔瓦多,2026-07-13,整体,New,recent_8w,全量维度,16.714285714285715,4.428571428571429
整体,瑞典,2026-06-22,Android,Old,recent_8w,全量维度,357.7142857142857,142.0
整体,坦桑尼亚,2026-07-06,iOS,New,recent_8w,全量维度,8.714285714285714,1.2857142857142858
整体,伊朗,2026-06-22,整体,Old,recent_8w,全量维度,4605.714285714285,1163.5714285714287
整体,南非,2026-07-27,整体,New,recent_8w,全量维度,87.28571428571429,17.285714285714285
整体,美国,2026-07-27,Android,整体,recent_8w,全量维度,12021.0,4327.857142857143
整体,乌克兰,2026-06-08,Android,New,recent_8w,全量维度,49.0,7.285714285714286
整体,多哥,2026-06-22,整体,整体,recent_8w,全量维度,60.285714285714285,14.428571428571429
整体,伊朗,2026-06-08,Android,整体,recent_8w,全量维度,3191.0,843.0
整体,斐济,2026-07-27,iOS,Old,recent_8w,全量维度,32.714285714285715,16.0
整体,unknow,2026-06-15,iOS,New,recent_8w,全量维度,1.0,0.0
整体,unknow,2026-07-06,整体,New,recent_8w,全量维度,2.3333333333333335,0.16666666666666666
整体,坦桑尼亚,2026-06-15,整体,New,recent_8w,全量维度,20.0,4.142857142857143
整体,葡萄牙,2026-07-06,整体,整体,recent_8w,全量维度,5980.714285714285,2014.857142857143
整体,unknow,2026-07-27,Android,Old,recent_8w,全量维度,26.571428571428573,9.428571428571429
整体,捷克,2026-07-20,整体,整体,recent_8w,全量维度,1103.2857142857142,382.7142857142857
整体,巴基斯坦,2026-06-15,Android,New,recent_8w,全量维度,150.14285714285714,29.0
整体,伊朗,2026-07-13,iOS,Old,recent_8w,全量维度,1862.0,452.57142857142856
整体,卡塔尔,2026-07-20,iOS,New,recent_8w,全量维度,8.714285714285714,1.8571428571428572
整体,意大利,2026-07-06,整体,整体,recent_8w,全量维度,6362.714285714285,2282.714285714286
整体,萨尔瓦多,2026-07-27,整体,整体,recent_8w,全量维度,505.7142857142857,185.42857142857142
整体,坦桑尼亚,2026-06-15,Android,Old,recent_8w,全量维度,141.14285714285714,38.285714285714285
整体,爱沙尼亚,2026-06-08,整体,Old,recent_8w,全量维度,578.0,195.0
整体,墨西哥,2026-07-20,Android,整体,recent_8w,全量维度,7302.0,2206.5714285714284
整体,葡萄牙,2026-07-06,Android,New,recent_8w,全量维度,25.714285714285715,4.428571428571429
整体,意大利,2026-07-27,Android,整体,recent_8w,全量维度,1479.5714285714287,561.7142857142857
整体,瑞典,2026-06-08,iOS,整体,recent_8w,全量维度,1727.142857142857,531.4285714285714
整体,蒙古,2026-06-08,整体,整体,recent_8w,全量维度,58.42857142857143,14.142857142857142
整体,利比里亚,2026-07-27,整体,New,recent_8w,全量维度,32.857142857142854,6.142857142857143
整体,斯洛伐克,2026-06-08,Android,New,recent_8w,全量维度,3.857142857142857,0.7142857142857143
整体,意大利,2026-06-15,iOS,整体,recent_8w,全量维度,4735.857142857143,1682.142857142857
整体,利比亚,2026-06-22,iOS,New,recent_8w,全量维度,6.142857142857143,0.5714285714285714
整体,美国,2026-07-20,整体,New,recent_8w,全量维度,5720.142857142857,822.0
整体,纳米比亚,2026-07-20,iOS,Old,recent_8w,全量维度,54.0,18.0
整体,比利时,2026-06-15,Android,Old,recent_8w,全量维度,199.85714285714286,72.14285714285714
整体,利比亚,2026-07-13,iOS,New,recent_8w,全量维度,4.857142857142857,1.0
整体,伊朗,2026-07-06,整体,New,recent_8w,全量维度,2057.1428571428573,254.0
整体,比利时,2026-06-15,整体,整体,recent_8w,全量维度,1218.5714285714287,393.7142857142857
整体,坦桑尼亚,2026-06-22,整体,Old,recent_8w,全量维度,279.14285714285717,82.14285714285714
整体,坦桑尼亚,2026-06-08,Android,Old,recent_8w,全量维度,146.14285714285714,39.57142857142857
整体,爱沙尼亚,2026-06-29,iOS,New,recent_8w,全量维度,34.42857142857143,7.714285714285714
整体,伊朗,2026-07-13,iOS,New,recent_8w,全量维度,235.57142857142858,40.0
整体,纳米比亚,2026-07-20,整体,整体,recent_8w,全量维度,73.28571428571429,24.142857142857142
整体,利比亚,2026-07-27,整体,New,recent_8w,全量维度,10.0,1.7142857142857142
整体,捷克,2026-07-27,整体,Old,recent_8w,全量维度,1048.2857142857142,365.7142857142857
整体,纳米比亚,2026-07-13,Android,整体,recent_8w,全量维度,21.285714285714285,6.142857142857143
整体,伊朗,2026-06-15,iOS,Old,recent_8w,全量维度,2087.285714285714,511.0
整体,卡塔尔,2026-06-22,整体,Old,recent_8w,全量维度,261.7142857142857,88.71428571428571
整体,哈萨克斯坦,2026-07-06,iOS,整体,recent_8w,全量维度,2109.5714285714284,602.1428571428571
整体,哈萨克斯坦,2026-06-08,整体,New,recent_8w,全量维度,529.8571428571429,82.71428571428571
整体,关岛,2026-06-08,iOS,Old,recent_8w,全量维度,34.42857142857143,10.428571428571429
