渠道自然,国家,日期,平台,_window,_query,DNU,新增次日留存人数
整体,希腊,2026-07-13,整体,recent_8w,全量维度,168.0,34.142857142857146
non-Organic,老挝,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
Organic,拉脱维亚,2026-06-08,整体,recent_8w,全量维度,66.28571428571429,12.142857142857142
non-Organic,新喀里多尼亚,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
Organic,希腊,2026-07-06,整体,recent_8w,全量维度,164.57142857142858,33.714285714285715
non-Organic,老挝,2026-07-13,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
整体,日本,2026-06-08,整体,recent_8w,全量维度,46.857142857142854,8.428571428571429
non-Organic,波多黎各,2026-06-29,整体,recent_8w,全量维度,3.0,0.42857142857142855
Organic,拉脱维亚,2026-06-29,整体,recent_8w,全量维度,61.857142857142854,11.142857142857142
整体,苏丹,2026-06-08,整体,recent_8w,全量维度,4.285714285714286,0.2857142857142857
Organic,贝宁,2026-06-29,整体,recent_8w,全量维度,18.428571428571427,5.285714285714286
整体,美属维尔京群岛,2026-06-15,整体,recent_8w,全量维度,2.25,0.0
整体,哥斯达黎加,2026-06-15,整体,recent_8w,全量维度,17.428571428571427,2.7142857142857144
Organic,奥地利,2026-06-29,整体,recent_8w,全量维度,69.28571428571429,12.714285714285714
Organic,斯洛文尼亚,2026-06-22,整体,recent_8w,全量维度,14.0,2.142857142857143
Organic,日本,2026-06-15,整体,recent_8w,全量维度,61.142857142857146,9.428571428571429
non-Organic,斯洛文尼亚,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
non-Organic,泽西岛,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,日本,2026-07-06,整体,recent_8w,全量维度,39.42857142857143,7.285714285714286
non-Organic,奥地利,2026-06-29,整体,recent_8w,全量维度,3.5714285714285716,0.7142857142857143
整体,冰岛,2026-06-29,整体,recent_8w,全量维度,3.4285714285714284,0.14285714285714285
Organic,圣基茨和尼维斯,2026-06-22,整体,recent_8w,全量维度,1.4,0.4
整体,香港,2026-06-15,整体,recent_8w,全量维度,68.71428571428571,13.714285714285714
Organic,苏丹,2026-06-08,整体,recent_8w,全量维度,4.285714285714286,0.2857142857142857
整体,奥地利,2026-07-06,整体,recent_8w,全量维度,71.0,12.428571428571429
整体,智利,2026-06-29,整体,recent_8w,全量维度,71.14285714285714,12.0
整体,老挝,2026-06-29,整体,recent_8w,全量维度,1.8333333333333333,0.16666666666666666
整体,斯里兰卡,2026-06-08,整体,recent_8w,全量维度,14.285714285714286,2.4285714285714284
Organic,马恩岛,2026-06-08,整体,recent_8w,全量维度,1.6,0.2
non-Organic,苏丹,2026-07-20,整体,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
整体,多米尼克,2026-07-13,整体,recent_8w,全量维度,3.0,2.0
整体,香港,2026-06-08,整体,recent_8w,全量维度,69.0,16.142857142857142
Organic,波多黎各,2026-06-08,整体,recent_8w,全量维度,20.571428571428573,4.142857142857143
Organic,芬兰,2026-06-08,整体,recent_8w,全量维度,152.57142857142858,30.285714285714285
non-Organic,安道尔,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,贝宁,2026-06-08,整体,recent_8w,全量维度,23.142857142857142,4.142857142857143
Organic,智利,2026-07-13,整体,recent_8w,全量维度,56.285714285714285,11.428571428571429
整体,香港,2026-07-13,整体,recent_8w,全量维度,90.42857142857143,19.428571428571427
整体,塞拉利昂,2026-07-20,整体,recent_8w,全量维度,6.714285714285714,2.0
Organic,波多黎各,2026-07-13,整体,recent_8w,全量维度,19.571428571428573,3.7142857142857144
整体,安道尔,2026-07-27,整体,recent_8w,全量维度,2.1666666666666665,0.5
non-Organic,拉脱维亚,2026-06-08,整体,recent_8w,全量维度,3.0,0.2857142857142857
整体,泽西岛,2026-06-08,整体,recent_8w,全量维度,2.0,0.0
Organic,香港,2026-07-06,整体,recent_8w,全量维度,126.71428571428571,23.571428571428573
non-Organic,芬兰,2026-07-27,整体,recent_8w,全量维度,4.714285714285714,0.7142857142857143
整体,希腊,2026-07-27,整体,recent_8w,全量维度,182.42857142857142,39.57142857142857
整体,哥斯达黎加,2026-07-06,整体,recent_8w,全量维度,23.714285714285715,5.285714285714286
Organic,圣基茨和尼维斯,2026-06-29,整体,recent_8w,全量维度,2.0,0.4
整体,新喀里多尼亚,2026-07-13,整体,recent_8w,全量维度,1.0,0.5
non-Organic,泽西岛,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
Organic,马恩岛,2026-07-20,整体,recent_8w,全量维度,2.0,0.0
Organic,苏丹,2026-07-13,整体,recent_8w,全量维度,7.571428571428571,1.0
non-Organic,波多黎各,2026-06-08,整体,recent_8w,全量维度,2.1666666666666665,0.5
Organic,拉脱维亚,2026-06-22,整体,recent_8w,全量维度,61.42857142857143,12.428571428571429
Organic,奥地利,2026-07-20,整体,recent_8w,全量维度,68.85714285714286,11.428571428571429
整体,智利,2026-07-13,整体,recent_8w,全量维度,61.0,12.0
整体,日本,2026-07-06,整体,recent_8w,全量维度,41.857142857142854,7.571428571428571
整体,特克斯和凯科斯群岛,2026-07-06,整体,recent_8w,全量维度,2.1666666666666665,0.5
non-Organic,斯里兰卡,2026-06-29,整体,recent_8w,全量维度,1.5,0.0
整体,圣基茨和尼维斯,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
Organic,美属维尔京群岛,2026-06-08,整体,recent_8w,全量维度,1.8,0.4
Organic,圣基茨和尼维斯,2026-07-20,整体,recent_8w,全量维度,1.5,0.0
Organic,多米尼克,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
non-Organic,斯里兰卡,2026-06-15,整体,recent_8w,全量维度,1.0,0.5
整体,斯里兰卡,2026-07-20,整体,recent_8w,全量维度,12.142857142857142,1.5714285714285714
non-Organic,科索沃,2026-07-20,整体,recent_8w,全量维度,1.6,0.2
non-Organic,贝宁,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,斯洛文尼亚,2026-07-06,整体,recent_8w,全量维度,12.857142857142858,1.8571428571428572
整体,南苏丹,2026-07-06,整体,recent_8w,全量维度,45.42857142857143,8.714285714285714
Organic,老挝,2026-07-13,整体,recent_8w,全量维度,2.1666666666666665,0.0
整体,日本,2026-07-13,整体,recent_8w,全量维度,46.42857142857143,7.714285714285714
Organic,特克斯和凯科斯群岛,2026-07-27,整体,recent_8w,全量维度,1.75,0.0
整体,摩纳哥,2026-06-22,整体,recent_8w,全量维度,1.2,0.4
non-Organic,希腊,2026-07-13,整体,recent_8w,全量维度,9.857142857142858,1.8571428571428572
Organic,智利,2026-07-06,整体,recent_8w,全量维度,50.714285714285715,8.714285714285714
整体,老挝,2026-06-08,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
整体,美属维尔京群岛,2026-07-06,整体,recent_8w,全量维度,1.5,0.3333333333333333
Organic,摩纳哥,2026-07-06,整体,recent_8w,全量维度,1.5,0.5
non-Organic,塞拉利昂,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,冰岛,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
non-Organic,贝宁,2026-06-15,整体,recent_8w,全量维度,1.5,0.5
non-Organic,塞拉利昂,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
non-Organic,苏丹,2026-07-27,整体,recent_8w,全量维度,2.0,0.5
Organic,冰岛,2026-07-13,整体,recent_8w,全量维度,3.2857142857142856,0.5714285714285714
Organic,泽西岛,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
non-Organic,波多黎各,2026-07-27,整体,recent_8w,全量维度,2.142857142857143,0.2857142857142857
Organic,芬兰,2026-07-13,整体,recent_8w,全量维度,115.42857142857143,21.857142857142858
整体,多米尼克,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,斯里兰卡,2026-07-27,整体,recent_8w,全量维度,1.25,0.25
Organic,马恩岛,2026-06-15,整体,recent_8w,全量维度,2.2,0.2
整体,南苏丹,2026-07-13,整体,recent_8w,全量维度,38.857142857142854,7.428571428571429
Organic,美属维尔京群岛,2026-07-06,整体,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
Organic,马恩岛,2026-07-13,整体,recent_8w,全量维度,1.2,0.2
整体,安道尔,2026-07-06,整体,recent_8w,全量维度,1.4,0.2
整体,日本,2026-06-15,整体,recent_8w,全量维度,70.28571428571429,11.428571428571429
整体,斯洛文尼亚,2026-07-13,整体,recent_8w,全量维度,12.0,2.0
整体,贝宁,2026-07-20,整体,recent_8w,全量维度,13.142857142857142,2.857142857142857
non-Organic,毛里塔尼亚,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
non-Organic,老挝,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
non-Organic,冰岛,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,哥斯达黎加,2026-07-20,整体,recent_8w,全量维度,23.571428571428573,4.571428571428571
整体,安道尔,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
Organic,日本,2026-06-29,整体,recent_8w,全量维度,37.57142857142857,5.571428571428571
non-Organic,拉脱维亚,2026-07-13,整体,recent_8w,全量维度,6.285714285714286,0.7142857142857143
non-Organic,贝宁,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,摩纳哥,2026-06-29,整体,recent_8w,全量维度,1.5,0.0
Organic,安道尔,2026-07-06,整体,recent_8w,全量维度,1.2,0.2
Organic,塞拉利昂,2026-06-22,整体,recent_8w,全量维度,6.285714285714286,2.0
Organic,圣多美和普林西比,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,斯洛文尼亚,2026-06-08,整体,recent_8w,全量维度,3.0,0.0
整体,南苏丹,2026-06-08,整体,recent_8w,全量维度,39.857142857142854,8.428571428571429
Organic,智利,2026-06-08,整体,recent_8w,全量维度,46.714285714285715,6.428571428571429
整体,马恩岛,2026-06-15,整体,recent_8w,全量维度,2.0,0.16666666666666666
non-Organic,科索沃,2026-07-13,整体,recent_8w,全量维度,1.3333333333333333,0.6666666666666666
non-Organic,智利,2026-06-29,整体,recent_8w,全量维度,13.428571428571429,1.8571428571428572
Organic,美属维尔京群岛,2026-06-15,整体,recent_8w,全量维度,2.0,0.0
non-Organic,斯里兰卡,2026-07-20,整体,recent_8w,全量维度,1.5,0.25
Organic,新喀里多尼亚,2026-06-08,整体,recent_8w,全量维度,2.0,1.0
整体,马恩岛,2026-06-29,整体,recent_8w,全量维度,2.0,0.8
整体,科索沃,2026-06-08,整体,recent_8w,全量维度,10.285714285714286,2.2857142857142856
整体,斯里兰卡,2026-07-13,整体,recent_8w,全量维度,17.0,3.857142857142857
Organic,泽西岛,2026-06-22,整体,recent_8w,全量维度,1.6,0.0
non-Organic,智利,2026-07-27,整体,recent_8w,全量维度,5.285714285714286,0.42857142857142855
non-Organic,香港,2026-06-29,整体,recent_8w,全量维度,552.8571428571429,72.57142857142857
整体,特克斯和凯科斯群岛,2026-06-15,整体,recent_8w,全量维度,1.4,0.2
Organic,圣多美和普林西比,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
non-Organic,特克斯和凯科斯群岛,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
non-Organic,摩纳哥,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
Organic,圣多美和普林西比,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
Organic,毛里塔尼亚,2026-07-13,整体,recent_8w,全量维度,2.7142857142857144,0.42857142857142855
Organic,奥地利,2026-07-27,整体,recent_8w,全量维度,74.71428571428571,13.0
non-Organic,老挝,2026-07-27,整体,recent_8w,全量维度,1.3333333333333333,0.16666666666666666
Organic,美属维尔京群岛,2026-06-29,整体,recent_8w,全量维度,1.4285714285714286,0.14285714285714285
Organic,希腊,2026-06-22,整体,recent_8w,全量维度,145.85714285714286,30.285714285714285
non-Organic,南苏丹,2026-06-29,整体,recent_8w,全量维度,7.285714285714286,1.8571428571428572
整体,贝宁,2026-06-15,整体,recent_8w,全量维度,19.285714285714285,5.285714285714286
Organic,摩纳哥,2026-07-27,整体,recent_8w,全量维度,1.5,0.0
整体,美属维尔京群岛,2026-07-27,整体,recent_8w,全量维度,1.1428571428571428,0.2857142857142857
整体,圣基茨和尼维斯,2026-06-22,整体,recent_8w,全量维度,1.4,0.4
整体,冰岛,2026-07-20,整体,recent_8w,全量维度,5.285714285714286,0.5714285714285714
non-Organic,科索沃,2026-06-29,整体,recent_8w,全量维度,1.5,0.5
整体,哥斯达黎加,2026-07-27,整体,recent_8w,全量维度,22.857142857142858,3.5714285714285716
整体,芬兰,2026-06-15,整体,recent_8w,全量维度,137.0,27.714285714285715
Organic,特克斯和凯科斯群岛,2026-06-29,整体,recent_8w,全量维度,1.2,0.6
整体,波多黎各,2026-06-08,整体,recent_8w,全量维度,22.428571428571427,4.571428571428571
non-Organic,哥斯达黎加,2026-06-22,整体,recent_8w,全量维度,4.0,0.4
Organic,日本,2026-07-27,整体,recent_8w,全量维度,48.285714285714285,7.142857142857143
Organic,摩纳哥,2026-06-15,整体,recent_8w,全量维度,1.6666666666666667,0.5
non-Organic,香港,2026-07-13,整体,recent_8w,全量维度,14.142857142857142,2.2857142857142856
Organic,哥斯达黎加,2026-07-27,整体,recent_8w,全量维度,20.857142857142858,3.2857142857142856
整体,奥地利,2026-06-15,整体,recent_8w,全量维度,75.71428571428571,13.0
non-Organic,斯里兰卡,2026-07-06,整体,recent_8w,全量维度,3.0,0.0
整体,泽西岛,2026-07-13,整体,recent_8w,全量维度,1.75,0.25
整体,特克斯和凯科斯群岛,2026-07-27,整体,recent_8w,全量维度,2.0,0.0
non-Organic,奥地利,2026-06-22,整体,recent_8w,全量维度,3.0,0.14285714285714285
Organic,芬兰,2026-06-15,整体,recent_8w,全量维度,130.57142857142858,26.571428571428573
non-Organic,希腊,2026-06-08,整体,recent_8w,全量维度,9.571428571428571,1.4285714285714286
整体,圣基茨和尼维斯,2026-07-06,整体,recent_8w,全量维度,1.2857142857142858,0.2857142857142857
Organic,哥斯达黎加,2026-06-29,整体,recent_8w,全量维度,18.428571428571427,2.7142857142857144
non-Organic,波多黎各,2026-07-13,整体,recent_8w,全量维度,2.5,0.3333333333333333
整体,智利,2026-07-20,整体,recent_8w,全量维度,60.57142857142857,9.285714285714286
non-Organic,智利,2026-06-15,整体,recent_8w,全量维度,7.0,0.8571428571428571
Organic,老挝,2026-06-08,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
整体,奥地利,2026-07-27,整体,recent_8w,全量维度,78.71428571428571,14.0
整体,新喀里多尼亚,2026-06-08,整体,recent_8w,全量维度,1.5,0.5
整体,希腊,2026-06-22,整体,recent_8w,全量维度,154.42857142857142,32.57142857142857
整体,科索沃,2026-07-20,整体,recent_8w,全量维度,14.857142857142858,2.4285714285714284
整体,马恩岛,2026-07-27,整体,recent_8w,全量维度,1.8333333333333333,0.0
整体,斯洛文尼亚,2026-06-22,整体,recent_8w,全量维度,14.428571428571429,2.2857142857142856
non-Organic,冰岛,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,东帝汶,2026-07-13,整体,recent_8w,全量维度,1.0,1.0
Organic,贝宁,2026-07-13,整体,recent_8w,全量维度,15.0,4.428571428571429
Organic,安道尔,2026-07-20,整体,recent_8w,全量维度,1.25,0.25
Organic,冰岛,2026-06-08,整体,recent_8w,全量维度,3.857142857142857,1.0
Organic,哥斯达黎加,2026-07-13,整体,recent_8w,全量维度,19.285714285714285,4.428571428571429
Organic,塞拉利昂,2026-07-06,整体,recent_8w,全量维度,9.857142857142858,2.2857142857142856
整体,老挝,2026-07-20,整体,recent_8w,全量维度,3.5,0.8333333333333334
Organic,美属维尔京群岛,2026-07-27,整体,recent_8w,全量维度,1.1666666666666667,0.3333333333333333
整体,马提尼克岛,2026-07-27,整体,recent_8w,全量维度,1.6,0.4
Organic,瓜德罗普,2026-07-20,整体,recent_8w,全量维度,2.1666666666666665,0.3333333333333333
Organic,瓦努阿图,2026-07-13,整体,recent_8w,全量维度,1.0,1.0
整体,瓦努阿图,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
Organic,法属波利尼西亚,2026-07-13,整体,recent_8w,全量维度,2.0,0.6666666666666666
整体,荷兰加勒比,2026-07-20,整体,recent_8w,全量维度,1.5,1.0
non-Organic,塞舌尔,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,卢森堡,2026-06-15,整体,recent_8w,全量维度,5.571428571428571,1.0
non-Organic,立陶宛,2026-06-15,整体,recent_8w,全量维度,1.3333333333333333,0.0
Organic,牙买加,2026-06-22,整体,recent_8w,全量维度,22.142857142857142,4.285714285714286
Organic,百慕大,2026-06-22,整体,recent_8w,全量维度,1.25,0.0
整体,圣马力诺,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
Organic,不丹,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,安圭拉,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,伯利兹,2026-06-15,整体,recent_8w,全量维度,2.2857142857142856,0.5714285714285714
整体,突尼斯,2026-06-22,整体,recent_8w,全量维度,32.57142857142857,5.142857142857143
整体,瓜德罗普,2026-06-08,整体,recent_8w,全量维度,2.6666666666666665,0.0
non-Organic,牙买加,2026-06-29,整体,recent_8w,全量维度,1.6,0.4
整体,斯威士兰,2026-06-15,整体,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
Organic,莱索托,2026-07-06,整体,recent_8w,全量维度,1.0,0.3333333333333333
non-Organic,马拉维,2026-06-08,整体,recent_8w,全量维度,1.0,0.5
non-Organic,突尼斯,2026-07-06,整体,recent_8w,全量维度,1.8,0.2
non-Organic,突尼斯,2026-06-22,整体,recent_8w,全量维度,1.6666666666666667,0.16666666666666666
Organic,立陶宛,2026-06-15,整体,recent_8w,全量维度,48.714285714285715,11.142857142857142
non-Organic,开曼群岛,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
non-Organic,荷属圣马丁,2026-07-20,整体,recent_8w,全量维度,1.0,1.0
整体,法属波利尼西亚,2026-07-27,整体,recent_8w,全量维度,1.4,0.0
Organic,英属维尔京群岛,2026-07-06,整体,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
整体,圣文森特和格林纳丁斯,2026-06-29,整体,recent_8w,全量维度,1.5,0.25
Organic,百慕大,2026-07-27,整体,recent_8w,全量维度,1.4285714285714286,0.14285714285714285
Organic,圣文森特和格林纳丁斯,2026-07-13,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
Organic,瓦努阿图,2026-06-15,整体,recent_8w,全量维度,1.0,1.0
Organic,百慕大,2026-07-13,整体,recent_8w,全量维度,2.25,0.5
non-Organic,伯利兹,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
Organic,直布罗陀,2026-06-22,整体,recent_8w,全量维度,1.5,0.25
Organic,不丹,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
Organic,所罗门群岛,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
整体,卢森堡,2026-06-15,整体,recent_8w,全量维度,6.0,1.0
Organic,所罗门群岛,2026-07-13,整体,recent_8w,全量维度,1.5,0.5
Organic,瓦努阿图,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
non-Organic,马提尼克岛,2026-07-13,整体,recent_8w,全量维度,2.0,0.0
整体,不丹,2026-06-29,整体,recent_8w,全量维度,1.25,0.0
Organic,荷属圣马丁,2026-07-20,整体,recent_8w,全量维度,1.4,0.6
Organic,毛里求斯,2026-07-06,整体,recent_8w,全量维度,4.857142857142857,0.5714285714285714
Organic,毛里求斯,2026-07-20,整体,recent_8w,全量维度,4.857142857142857,1.4285714285714286
整体,塞舌尔,2026-07-27,整体,recent_8w,全量维度,2.142857142857143,0.42857142857142855
Organic,塞舌尔,2026-07-27,整体,recent_8w,全量维度,2.142857142857143,0.42857142857142855
Organic,突尼斯,2026-07-20,整体,recent_8w,全量维度,44.285714285714285,8.0
Organic,安圭拉,2026-06-08,整体,recent_8w,全量维度,1.3333333333333333,0.0
整体,立陶宛,2026-07-13,整体,recent_8w,全量维度,53.857142857142854,11.0
Organic,赤道几内亚,2026-06-08,整体,recent_8w,全量维度,1.5,0.16666666666666666
整体,格陵兰,2026-06-22,整体,recent_8w,全量维度,1.0,1.0
整体,卢森堡,2026-07-13,整体,recent_8w,全量维度,5.428571428571429,1.2857142857142858
Organic,突尼斯,2026-07-06,整体,recent_8w,全量维度,39.0,7.285714285714286
non-Organic,卢森堡,2026-07-06,整体,recent_8w,全量维度,1.5,0.0
non-Organic,卢森堡,2026-06-22,整体,recent_8w,全量维度,1.3333333333333333,0.0
Organic,塞舌尔,2026-06-15,整体,recent_8w,全量维度,1.8,1.0
non-Organic,塞舌尔,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
整体,牙买加,2026-07-13,整体,recent_8w,全量维度,21.285714285714285,5.0
整体,瓜德罗普,2026-07-20,整体,recent_8w,全量维度,2.1666666666666665,0.3333333333333333
non-Organic,塞舌尔,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
整体,不丹,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
non-Organic,卢森堡,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,安圭拉,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,毛里求斯,2026-06-22,整体,recent_8w,全量维度,3.857142857142857,0.42857142857142855
Organic,莱索托,2026-06-29,整体,recent_8w,全量维度,1.25,0.5
Organic,开曼群岛,2026-06-15,整体,recent_8w,全量维度,1.8333333333333333,0.16666666666666666
Organic,瓜德罗普,2026-07-06,整体,recent_8w,全量维度,1.0,0.25
整体,斯威士兰,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,库克群岛,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,所罗门群岛,2026-07-27,整体,recent_8w,全量维度,1.0,1.0
Organic,圣文森特和格林纳丁斯,2026-06-22,整体,recent_8w,全量维度,1.0,0.5
整体,英属维尔京群岛,2026-06-29,整体,recent_8w,全量维度,1.3333333333333333,0.0
Organic,英属维尔京群岛,2026-07-13,整体,recent_8w,全量维度,1.0,1.0
non-Organic,直布罗陀,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
Organic,马拉维,2026-06-15,整体,recent_8w,全量维度,6.571428571428571,2.0
Organic,直布罗陀,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
Organic,赤道几内亚,2026-07-06,整体,recent_8w,全量维度,1.0,0.5
整体,伯利兹,2026-07-20,整体,recent_8w,全量维度,3.0,0.2857142857142857
Organic,库克群岛,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,直布罗陀,2026-07-20,整体,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
non-Organic,荷属圣马丁,2026-07-13,整体,recent_8w,全量维度,1.0,1.0
整体,卢森堡,2026-07-27,整体,recent_8w,全量维度,6.142857142857143,0.7142857142857143
整体,荷属圣马丁,2026-06-08,整体,recent_8w,全量维度,1.5,0.5
整体,法属圣马丁,2026-07-06,整体,recent_8w,全量维度,1.0,0.6666666666666666
整体,不丹,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
整体,牙买加,2026-06-22,整体,recent_8w,全量维度,24.142857142857142,4.857142857142857
Organic,伯利兹,2026-06-08,整体,recent_8w,全量维度,2.5714285714285716,0.5714285714285714
Organic,圣马力诺,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,法属波利尼西亚,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,立陶宛,2026-07-20,整体,recent_8w,全量维度,49.714285714285715,7.142857142857143
Organic,法属圣马丁,2026-07-20,整体,recent_8w,全量维度,2.0,0.0
non-Organic,立陶宛,2026-06-08,整体,recent_8w,全量维度,1.5714285714285714,0.2857142857142857
Organic,百慕大,2026-06-15,整体,recent_8w,全量维度,2.2,0.4
整体,百慕大,2026-07-13,整体,recent_8w,全量维度,2.25,0.5
整体,圣文森特和格林纳丁斯,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
整体,马拉维,2026-06-08,整体,recent_8w,全量维度,5.857142857142857,1.7142857142857142
Organic,莱索托,2026-07-27,整体,recent_8w,全量维度,1.0,1.0
整体,伯利兹,2026-07-13,整体,recent_8w,全量维度,2.4285714285714284,0.14285714285714285
Organic,马提尼克岛,2026-07-20,整体,recent_8w,全量维度,1.6666666666666667,0.0
non-Organic,牙买加,2026-07-06,整体,recent_8w,全量维度,3.1666666666666665,0.3333333333333333
Organic,所罗门群岛,2026-06-22,整体,recent_8w,全量维度,1.0,1.0
Organic,荷兰加勒比,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,赤道几内亚,2026-06-22,整体,recent_8w,全量维度,2.0,0.25
Organic,法属波利尼西亚,2026-07-20,整体,recent_8w,全量维度,1.2857142857142858,0.2857142857142857
整体,塞舌尔,2026-06-08,整体,recent_8w,全量维度,1.7142857142857142,0.42857142857142855
整体,马拉维,2026-06-22,整体,recent_8w,全量维度,4.0,1.7142857142857142
Organic,赤道几内亚,2026-07-27,整体,recent_8w,全量维度,1.5,0.0
non-Organic,直布罗陀,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
non-Organic,荷属圣马丁,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,法属波利尼西亚,2026-06-22,整体,recent_8w,全量维度,1.1666666666666667,0.6666666666666666
Organic,法属圣马丁,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
Organic,格陵兰,2026-06-22,整体,recent_8w,全量维度,1.0,1.0
non-Organic,毛里求斯,2026-06-15,整体,recent_8w,全量维度,1.0,0.5
Organic,斯威士兰,2026-07-06,整体,recent_8w,全量维度,1.3333333333333333,0.6666666666666666
整体,开曼群岛,2026-06-22,整体,recent_8w,全量维度,2.0,0.8333333333333334
Organic,立陶宛,2026-07-13,整体,recent_8w,全量维度,52.42857142857143,11.0
Organic,瓜德罗普,2026-06-29,整体,recent_8w,全量维度,1.0,0.5
整体,法属波利尼西亚,2026-06-29,整体,recent_8w,全量维度,1.75,0.25
non-Organic,马拉维,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
non-Organic,莱索托,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,法属圣马丁,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
整体,突尼斯,2026-07-06,整体,recent_8w,全量维度,40.285714285714285,7.428571428571429
non-Organic,立陶宛,2026-07-27,整体,recent_8w,全量维度,2.4285714285714284,0.14285714285714285
整体,伯利兹,2026-06-15,整体,recent_8w,全量维度,2.2857142857142856,0.5714285714285714
Organic,荷属圣马丁,2026-06-22,整体,recent_8w,全量维度,1.3333333333333333,1.0
Organic,突尼斯,2026-07-27,整体,recent_8w,全量维度,40.714285714285715,7.571428571428571
Organic,马提尼克岛,2026-06-22,整体,recent_8w,全量维度,1.5,0.75
整体,卢森堡,2026-06-22,整体,recent_8w,全量维度,4.857142857142857,0.8571428571428571
Organic,马提尼克岛,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,卢森堡,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
Organic,圣文森特和格林纳丁斯,2026-07-27,整体,recent_8w,全量维度,1.25,0.5
Organic,法属波利尼西亚,2026-06-15,整体,recent_8w,全量维度,1.4,0.2
Organic,法属圣马丁,2026-06-08,整体,recent_8w,全量维度,1.0,0.3333333333333333
整体,荷兰加勒比,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
non-Organic,英属维尔京群岛,2026-07-06,整体,recent_8w,全量维度,1.0,1.0
non-Organic,毛里求斯,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
整体,荷兰加勒比,2026-07-13,整体,recent_8w,全量维度,1.5,0.0
整体,斯威士兰,2026-06-08,整体,recent_8w,全量维度,1.5,0.0
