渠道自然,国家,日期,平台,新老,付费状态,版本,一级功能,二级功能,_window,_query,保存 UV
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Stamp,recent_8w,图片编辑二级功能,482.7142857142857
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Magic,recent_8w,图片编辑二级功能,18032.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Plump,recent_8w,图片编辑二级功能,1010.2857142857143
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Prism,recent_8w,图片编辑二级功能,117.71428571428571
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Whiten,recent_8w,图片编辑二级功能,11.428571428571429
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Natural tan,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Plump,recent_8w,图片编辑二级功能,991.1428571428571
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Resize,recent_8w,图片编辑二级功能,13326.42857142857
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Flashpro,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,23.428571428571427
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Effects,recent_8w,图片编辑二级功能,334.14285714285717
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Stretch,recent_8w,图片编辑二级功能,6471.428571428572
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Effects,recent_8w,图片编辑二级功能,93.28571428571429
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Muscle,recent_8w,图片编辑二级功能,565.5714285714286
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,58936.0
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Retouch,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Smooth,recent_8w,图片编辑二级功能,46260.28571428572
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Face Fix,recent_8w,图片编辑二级功能,90.14285714285714
整体,巴西,2026-07-20,整体,整体,整体,整体,图片编辑,Acne,recent_8w,图片编辑二级功能,33949.142857142855
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Body glow,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,AI Expand,recent_8w,图片编辑二级功能,634.8571428571429
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Beautymagic,recent_8w,图片编辑二级功能,2.142857142857143
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Hairdye Finetune,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Preset,recent_8w,图片编辑二级功能,151.85714285714286
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Muscle,recent_8w,图片编辑二级功能,153.85714285714286
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,2327.8571428571427
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Eye color,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Volume,recent_8w,图片编辑二级功能,0.14285714285714285
整体,巴西,2026-06-22,整体,整体,整体,整体,图片编辑,Expression,recent_8w,图片编辑二级功能,710.75
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Bodybreast,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Sunlight,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Beach Day,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Teeth,recent_8w,图片编辑二级功能,15323.285714285714
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Reshape,recent_8w,图片编辑二级功能,82429.71428571429
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Hair,recent_8w,图片编辑二级功能,6876.857142857143
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Glowup,recent_8w,图片编辑二级功能,654.1428571428571
整体,英国,2026-06-29,整体,整体,整体,整体,图片编辑,Contouring,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Breastbody,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Breast,recent_8w,图片编辑二级功能,1.0
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Pecs,recent_8w,图片编辑二级功能,2.857142857142857
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,AI Replace,recent_8w,图片编辑二级功能,3995.285714285714
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,0.7142857142857143
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Flawless,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Teeth,recent_8w,图片编辑二级功能,15448.57142857143
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Collarbone,recent_8w,图片编辑二级功能,5.428571428571429
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Skin,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,AI Tattoo,recent_8w,图片编辑二级功能,73.28571428571429
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,0.25
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Dark Circles,recent_8w,图片编辑二级功能,4691.0
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Eraser,recent_8w,图片编辑二级功能,2401.714285714286
整体,英国,2026-06-22,整体,整体,整体,整体,图片编辑,Dark Circles,recent_8w,图片编辑二级功能,1703.25
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Acne,recent_8w,图片编辑二级功能,30411.85714285714
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Details,recent_8w,图片编辑二级功能,572.4285714285714
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Resize,recent_8w,图片编辑二级功能,24384.571428571428
整体,英国,2026-07-27,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Eyeshadow,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Soft glow,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Vertical,recent_8w,图片编辑二级功能,6.857142857142857
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Blush,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Eye Brighten,recent_8w,图片编辑二级功能,5291.714285714285
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Stamp,recent_8w,图片编辑二级功能,362.14285714285717
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,Absbreast,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Waist,recent_8w,图片编辑二级功能,1.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Glitter,recent_8w,图片编辑二级功能,30.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,Dark Circles,recent_8w,图片编辑二级功能,14753.857142857143
整体,整体,2026-07-13,整体,整体,整体,整体,图片编辑,Moonlight,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Crop,recent_8w,图片编辑二级功能,7900.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,AI Repair,recent_8w,图片编辑二级功能,4192.857142857143
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,8057.428571428572
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Natural tan,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-08,整体,整体,整体,整体,图片编辑,AI Expand,recent_8w,图片编辑二级功能,1573.0
整体,美国,2026-06-29,整体,整体,整体,整体,图片编辑,Waist,recent_8w,图片编辑二级功能,2.0
整体,整体,2026-06-15,整体,整体,整体,整体,图片编辑,AI Repair,recent_8w,图片编辑二级功能,12122.857142857143
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Lips,recent_8w,图片编辑二级功能,16.428571428571427
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Teeth,recent_8w,图片编辑二级功能,2824.5714285714284
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Relight,recent_8w,图片编辑二级功能,14925.285714285714
整体,英国,2026-07-13,整体,整体,整体,整体,图片编辑,Lips,recent_8w,图片编辑二级功能,4.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Crop,recent_8w,图片编辑二级功能,7220.428571428572
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Mykit,recent_8w,图片编辑二级功能,0.14285714285714285
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Eyelashes,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Horizontal,recent_8w,图片编辑二级功能,1.4285714285714286
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Horizontal,recent_8w,图片编辑二级功能,1.4
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Filters,recent_8w,图片编辑二级功能,28081.571428571428
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Hairdye Finetune,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Hair Enrich,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Freckles,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Nose,recent_8w,图片编辑二级功能,1.4285714285714286
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Clean Skin,recent_8w,图片编辑二级功能,1114.7142857142858
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Freckle,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Background Adjust,recent_8w,图片编辑二级功能,108.57142857142857
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,AI Image,recent_8w,图片编辑二级功能,754.5714285714286
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Eyebrows,recent_8w,图片编辑二级功能,3.2857142857142856
整体,美国,2026-07-20,整体,整体,整体,整体,图片编辑,Restore,recent_8w,图片编辑二级功能,1.0
整体,巴西,2026-07-06,整体,整体,整体,整体,图片编辑,Adjust,recent_8w,图片编辑二级功能,26747.428571428572
整体,英国,2026-07-20,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,6711.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Hair Dye,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Lipstick,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Muscle,recent_8w,图片编辑二级功能,607.8571428571429
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Waist,recent_8w,图片编辑二级功能,1.8
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Flawless,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-15,整体,整体,整体,整体,图片编辑,Filters,recent_8w,图片编辑二级功能,27363.571428571428
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Eshape,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-22,整体,整体,整体,整体,图片编辑,Teal Orange,recent_8w,图片编辑二级功能,0.0
整体,整体,2026-07-27,整体,整体,整体,整体,图片编辑,X100,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Details,recent_8w,图片编辑二级功能,1366.5714285714287
整体,美国,2026-07-06,整体,整体,整体,整体,图片编辑,Vertical,recent_8w,图片编辑二级功能,1.8
整体,整体,2026-06-29,整体,整体,整体,整体,图片编辑,Shimmer,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,215.85714285714286
整体,整体,2026-07-06,整体,整体,整体,整体,图片编辑,Body,recent_8w,图片编辑二级功能,66260.42857142857
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,Eye lashes,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,AI Replace,recent_8w,图片编辑二级功能,1027.7142857142858
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Ccd,recent_8w,图片编辑二级功能,0.0
整体,英国,2026-07-06,整体,整体,整体,整体,图片编辑,AI Expand,recent_8w,图片编辑二级功能,187.42857142857142
整体,巴西,2026-07-27,整体,整体,整体,整体,图片编辑,Matte,recent_8w,图片编辑二级功能,726.0
整体,整体,2026-06-08,整体,整体,整体,整体,图片编辑,Matte,recent_8w,图片编辑二级功能,3580.0
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Brighten,recent_8w,图片编辑二级功能,1191.7142857142858
整体,整体,2026-07-20,整体,整体,整体,整体,图片编辑,Eyeshadow,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-06-29,整体,整体,整体,整体,图片编辑,Eyebrows,recent_8w,图片编辑二级功能,0.8571428571428571
整体,美国,2026-07-13,整体,整体,整体,整体,图片编辑,Skin Tone,recent_8w,图片编辑二级功能,11546.714285714286
整体,美国,2026-07-27,整体,整体,整体,整体,图片编辑,Concealer,recent_8w,图片编辑二级功能,1262.0
整体,英国,2026-06-15,整体,整体,整体,整体,图片编辑,Whiten,recent_8w,图片编辑二级功能,0.0
整体,巴西,2026-07-13,整体,整体,整体,整体,图片编辑,Bokeh,recent_8w,图片编辑二级功能,3799.1428571428573
整体,整体,2026-06-22,整体,整体,整体,整体,图片编辑,Sun-kissed,recent_8w,图片编辑二级功能,0.0
整体,美国,2026-06-15,整体,整体,整体,整体,图片编辑,Dark Circles,recent_8w,图片编辑二级功能,4256.428571428572
整体,英国,2026-06-08,整体,整体,整体,整体,图片编辑,Head,recent_8w,图片编辑二级功能,0.0
