渠道自然,国家,日期,平台,DNU,_window,_query
整体,吉尔吉斯斯坦,2026-06-22T00:00:00,Android,7.142857142857143,recent_8w,全量维度
Organic,西班牙,2026-07-27T00:00:00,Android,57.857142857142854,recent_8w,全量维度
non-Organic,埃塞俄比亚,2026-06-22T00:00:00,整体,1.25,recent_8w,全量维度
Organic,土耳其,2026-07-13T00:00:00,iOS,438.7142857142857,recent_8w,全量维度
Organic,土耳其,2026-07-27T00:00:00,iOS,873.1428571428571,recent_8w,全量维度
整体,秘鲁,2026-07-06T00:00:00,整体,91.71428571428571,recent_8w,全量维度
non-Organic,阿根廷,2026-07-06T00:00:00,整体,8.857142857142858,recent_8w,全量维度
Organic,亚美尼亚,2026-06-22T00:00:00,整体,72.0,recent_8w,全量维度
整体,埃塞俄比亚,2026-07-13T00:00:00,iOS,3.0,recent_8w,全量维度
non-Organic,克罗地亚,2026-07-13T00:00:00,iOS,2.1666666666666665,recent_8w,全量维度
non-Organic,土耳其,2026-06-22T00:00:00,iOS,71.42857142857143,recent_8w,全量维度
non-Organic,克罗地亚,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,巴勒斯坦,2026-06-29T00:00:00,iOS,1.5,recent_8w,全量维度
non-Organic,巴勒斯坦,2026-07-20T00:00:00,整体,1.0,recent_8w,全量维度
整体,阿根廷,2026-07-13T00:00:00,整体,130.85714285714286,recent_8w,全量维度
non-Organic,中国,2026-06-08T00:00:00,整体,1.0,recent_8w,全量维度
Organic,越南,2026-07-20T00:00:00,iOS,37.714285714285715,recent_8w,全量维度
non-Organic,秘鲁,2026-06-08T00:00:00,Android,9.0,recent_8w,全量维度
non-Organic,加纳,2026-06-15T00:00:00,iOS,5.142857142857143,recent_8w,全量维度
Organic,埃及,2026-06-08T00:00:00,Android,68.71428571428571,recent_8w,全量维度
non-Organic,西班牙,2026-07-27T00:00:00,iOS,355.0,recent_8w,全量维度
Organic,巴巴多斯,2026-07-27T00:00:00,iOS,2.857142857142857,recent_8w,全量维度
整体,菲律宾,2026-06-15T00:00:00,Android,113.71428571428571,recent_8w,全量维度
Organic,巴巴多斯,2026-06-22T00:00:00,Android,1.5,recent_8w,全量维度
Organic,新西兰,2026-06-22T00:00:00,Android,4.0,recent_8w,全量维度
non-Organic,土耳其,2026-06-29T00:00:00,整体,1963.142857142857,recent_8w,全量维度
non-Organic,埃塞俄比亚,2026-07-20T00:00:00,iOS,1.5,recent_8w,全量维度
Organic,洪都拉斯,2026-07-27T00:00:00,整体,40.714285714285715,recent_8w,全量维度
non-Organic,乌兹别克斯坦,2026-06-22T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
non-Organic,尼加拉瓜,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
整体,中国,2026-06-08T00:00:00,iOS,16.285714285714285,recent_8w,全量维度
Organic,土耳其,2026-06-15T00:00:00,iOS,403.7142857142857,recent_8w,全量维度
non-Organic,巴哈马,2026-07-13T00:00:00,iOS,2.2,recent_8w,全量维度
non-Organic,危地马拉,2026-06-15T00:00:00,Android,3.142857142857143,recent_8w,全量维度
整体,洪都拉斯,2026-06-22T00:00:00,iOS,12.428571428571429,recent_8w,全量维度
整体,吉尔吉斯斯坦,2026-06-29T00:00:00,iOS,48.42857142857143,recent_8w,全量维度
non-Organic,菲律宾,2026-06-15T00:00:00,iOS,3.2857142857142856,recent_8w,全量维度
Organic,刚果民主共和国,2026-06-15T00:00:00,iOS,8.0,recent_8w,全量维度
Organic,吉尔吉斯斯坦,2026-06-08T00:00:00,整体,71.57142857142857,recent_8w,全量维度
non-Organic,危地马拉,2026-07-13T00:00:00,整体,3.6666666666666665,recent_8w,全量维度
整体,阿根廷,2026-07-20T00:00:00,iOS,72.85714285714286,recent_8w,全量维度
non-Organic,尼加拉瓜,2026-06-15T00:00:00,整体,1.5,recent_8w,全量维度
整体,安哥拉,2026-06-22T00:00:00,整体,14.714285714285714,recent_8w,全量维度
整体,孟加拉,2026-06-22T00:00:00,Android,356.85714285714283,recent_8w,全量维度
Organic,乌干达,2026-06-08T00:00:00,iOS,5.857142857142857,recent_8w,全量维度
Organic,西班牙,2026-06-15T00:00:00,Android,57.857142857142854,recent_8w,全量维度
non-Organic,西班牙,2026-06-08T00:00:00,整体,124.85714285714286,recent_8w,全量维度
整体,埃塞俄比亚,2026-06-15T00:00:00,整体,15.0,recent_8w,全量维度
non-Organic,巴勒斯坦,2026-07-06T00:00:00,Android,1.3333333333333333,recent_8w,全量维度
整体,加纳,2026-06-15T00:00:00,Android,28.428571428571427,recent_8w,全量维度
整体,尼加拉瓜,2026-07-06T00:00:00,整体,16.857142857142858,recent_8w,全量维度
non-Organic,孟加拉,2026-06-22T00:00:00,iOS,6.0,recent_8w,全量维度
整体,巴勒斯坦,2026-06-15T00:00:00,Android,2.0,recent_8w,全量维度
non-Organic,巴勒斯坦,2026-06-15T00:00:00,iOS,1.25,recent_8w,全量维度
non-Organic,阿富汗,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,吉尔吉斯斯坦,2026-07-27T00:00:00,整体,1.8333333333333333,recent_8w,全量维度
整体,乌兹别克斯坦,2026-07-27T00:00:00,iOS,27.857142857142858,recent_8w,全量维度
non-Organic,洪都拉斯,2026-07-13T00:00:00,Android,1.25,recent_8w,全量维度
Organic,土耳其,2026-07-06T00:00:00,Android,323.42857142857144,recent_8w,全量维度
整体,克罗地亚,2026-07-13T00:00:00,Android,14.428571428571429,recent_8w,全量维度
non-Organic,新西兰,2026-06-15T00:00:00,整体,2.0,recent_8w,全量维度
Organic,尼加拉瓜,2026-07-20T00:00:00,整体,29.285714285714285,recent_8w,全量维度
non-Organic,吉尔吉斯斯坦,2026-06-22T00:00:00,iOS,2.0,recent_8w,全量维度
整体,土耳其,2026-07-20T00:00:00,整体,2185.285714285714,recent_8w,全量维度
non-Organic,阿根廷,2026-06-15T00:00:00,iOS,2.4285714285714284,recent_8w,全量维度
non-Organic,阿曼,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
Organic,刚果民主共和国,2026-06-29T00:00:00,iOS,8.142857142857142,recent_8w,全量维度
Organic,菲律宾,2026-07-06T00:00:00,iOS,142.57142857142858,recent_8w,全量维度
整体,乌干达,2026-06-15T00:00:00,Android,5.428571428571429,recent_8w,全量维度
non-Organic,埃塞俄比亚,2026-06-29T00:00:00,Android,1.5,recent_8w,全量维度
non-Organic,克罗地亚,2026-07-20T00:00:00,Android,1.6666666666666667,recent_8w,全量维度
Organic,巴勒斯坦,2026-06-29T00:00:00,Android,2.7142857142857144,recent_8w,全量维度
Organic,亚美尼亚,2026-07-13T00:00:00,Android,10.285714285714286,recent_8w,全量维度
Organic,刚果民主共和国,2026-07-27T00:00:00,iOS,11.142857142857142,recent_8w,全量维度
non-Organic,乌干达,2026-07-20T00:00:00,整体,1.5,recent_8w,全量维度
non-Organic,塞尔维亚,2026-07-20T00:00:00,Android,2.0,recent_8w,全量维度
non-Organic,越南,2026-06-22T00:00:00,Android,1.0,recent_8w,全量维度
Organic,土耳其,2026-06-29T00:00:00,iOS,387.7142857142857,recent_8w,全量维度
Organic,加纳,2026-06-22T00:00:00,整体,196.14285714285714,recent_8w,全量维度
整体,孟加拉,2026-06-15T00:00:00,iOS,48.714285714285715,recent_8w,全量维度
整体,洪都拉斯,2026-06-15T00:00:00,整体,16.857142857142858,recent_8w,全量维度
Organic,亚美尼亚,2026-06-29T00:00:00,Android,9.142857142857142,recent_8w,全量维度
整体,克罗地亚,2026-06-22T00:00:00,整体,68.14285714285714,recent_8w,全量维度
整体,塞尔维亚,2026-06-29T00:00:00,Android,25.857142857142858,recent_8w,全量维度
non-Organic,刚果民主共和国,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
Organic,巴巴多斯,2026-06-15T00:00:00,iOS,2.5,recent_8w,全量维度
整体,巴哈马,2026-06-22T00:00:00,整体,5.714285714285714,recent_8w,全量维度
整体,加纳,2026-06-29T00:00:00,Android,28.285714285714285,recent_8w,全量维度
整体,危地马拉,2026-07-27T00:00:00,iOS,20.428571428571427,recent_8w,全量维度
non-Organic,秘鲁,2026-06-22T00:00:00,iOS,1.8333333333333333,recent_8w,全量维度
整体,秘鲁,2026-07-20T00:00:00,整体,118.85714285714286,recent_8w,全量维度
Organic,库拉索,2026-06-22T00:00:00,iOS,1.8,recent_8w,全量维度
Organic,埃塞俄比亚,2026-07-27T00:00:00,整体,16.714285714285715,recent_8w,全量维度
整体,乌干达,2026-07-06T00:00:00,iOS,9.142857142857142,recent_8w,全量维度
Organic,塔吉克斯坦,2026-06-22T00:00:00,iOS,4.0,recent_8w,全量维度
整体,刚果民主共和国,2026-06-22T00:00:00,Android,6.571428571428571,recent_8w,全量维度
non-Organic,危地马拉,2026-07-20T00:00:00,iOS,2.3333333333333335,recent_8w,全量维度
Organic,埃及,2026-07-13T00:00:00,iOS,83.42857142857143,recent_8w,全量维度
Organic,中国,2026-07-13T00:00:00,Android,28.571428571428573,recent_8w,全量维度
Organic,菲律宾,2026-07-20T00:00:00,iOS,151.0,recent_8w,全量维度
Organic,尼加拉瓜,2026-06-22T00:00:00,Android,5.571428571428571,recent_8w,全量维度
Organic,乌兹别克斯坦,2026-07-20T00:00:00,整体,35.857142857142854,recent_8w,全量维度
整体,乌干达,2026-07-13T00:00:00,整体,12.571428571428571,recent_8w,全量维度
Organic,阿根廷,2026-06-15T00:00:00,Android,49.714285714285715,recent_8w,全量维度
整体,越南,2026-07-06T00:00:00,iOS,38.57142857142857,recent_8w,全量维度
整体,尼加拉瓜,2026-07-13T00:00:00,Android,8.285714285714286,recent_8w,全量维度
整体,塞尔维亚,2026-06-22T00:00:00,整体,120.42857142857143,recent_8w,全量维度
整体,阿根廷,2026-06-29T00:00:00,整体,124.0,recent_8w,全量维度
Organic,塞尔维亚,2026-06-22T00:00:00,整体,116.85714285714286,recent_8w,全量维度
整体,中国,2026-07-13T00:00:00,Android,28.714285714285715,recent_8w,全量维度
Organic,乌干达,2026-07-06T00:00:00,iOS,8.714285714285714,recent_8w,全量维度
整体,巴巴多斯,2026-07-06T00:00:00,整体,3.8333333333333335,recent_8w,全量维度
Organic,秘鲁,2026-06-15T00:00:00,iOS,36.285714285714285,recent_8w,全量维度
non-Organic,危地马拉,2026-06-15T00:00:00,整体,3.857142857142857,recent_8w,全量维度
non-Organic,危地马拉,2026-07-27T00:00:00,Android,3.0,recent_8w,全量维度
Organic,阿曼,2026-07-27T00:00:00,iOS,6.142857142857143,recent_8w,全量维度
整体,乌兹别克斯坦,2026-06-22T00:00:00,Android,15.714285714285714,recent_8w,全量维度
整体,刚果民主共和国,2026-07-20T00:00:00,整体,18.428571428571427,recent_8w,全量维度
整体,巴勒斯坦,2026-07-27T00:00:00,Android,1.8333333333333333,recent_8w,全量维度
Organic,安哥拉,2026-07-06T00:00:00,整体,16.0,recent_8w,全量维度
Organic,阿曼,2026-06-22T00:00:00,Android,2.4285714285714284,recent_8w,全量维度
Organic,孟加拉,2026-07-20T00:00:00,整体,387.2857142857143,recent_8w,全量维度
整体,亚美尼亚,2026-06-29T00:00:00,Android,9.857142857142858,recent_8w,全量维度
non-Organic,阿富汗,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
整体,阿根廷,2026-07-06T00:00:00,iOS,69.57142857142857,recent_8w,全量维度
non-Organic,阿富汗,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
Organic,巴巴多斯,2026-07-20T00:00:00,整体,2.8333333333333335,recent_8w,全量维度
整体,新西兰,2026-06-08T00:00:00,iOS,25.285714285714285,recent_8w,全量维度
整体,西班牙,2026-07-27T00:00:00,整体,833.0,recent_8w,全量维度
Organic,乌干达,2026-07-13T00:00:00,整体,12.0,recent_8w,全量维度
Organic,乌干达,2026-07-20T00:00:00,iOS,4.428571428571429,recent_8w,全量维度
整体,加纳,2026-07-13T00:00:00,整体,109.42857142857143,recent_8w,全量维度
non-Organic,乌干达,2026-07-06T00:00:00,整体,1.5,recent_8w,全量维度
non-Organic,土耳其,2026-06-15T00:00:00,整体,1466.2857142857142,recent_8w,全量维度
整体,菲律宾,2026-07-27T00:00:00,Android,88.14285714285714,recent_8w,全量维度
整体,秘鲁,2026-06-15T00:00:00,iOS,38.42857142857143,recent_8w,全量维度
non-Organic,危地马拉,2026-07-06T00:00:00,iOS,1.1666666666666667,recent_8w,全量维度
Organic,埃塞俄比亚,2026-06-22T00:00:00,iOS,4.285714285714286,recent_8w,全量维度
整体,西班牙,2026-07-06T00:00:00,iOS,537.0,recent_8w,全量维度
Organic,克罗地亚,2026-07-06T00:00:00,整体,67.14285714285714,recent_8w,全量维度
Organic,刚果民主共和国,2026-07-20T00:00:00,整体,17.857142857142858,recent_8w,全量维度
整体,中国,2026-07-27T00:00:00,Android,187.57142857142858,recent_8w,全量维度
Organic,尼加拉瓜,2026-06-15T00:00:00,iOS,6.142857142857143,recent_8w,全量维度
Organic,乌兹别克斯坦,2026-07-06T00:00:00,Android,22.142857142857142,recent_8w,全量维度
non-Organic,洪都拉斯,2026-06-22T00:00:00,整体,1.8333333333333333,recent_8w,全量维度
non-Organic,越南,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
整体,危地马拉,2026-06-08T00:00:00,整体,24.0,recent_8w,全量维度
Organic,阿富汗,2026-07-27T00:00:00,整体,9.285714285714286,recent_8w,全量维度
整体,亚美尼亚,2026-06-08T00:00:00,iOS,46.0,recent_8w,全量维度
整体,越南,2026-07-13T00:00:00,整体,51.57142857142857,recent_8w,全量维度
non-Organic,塞尔维亚,2026-07-13T00:00:00,iOS,3.5,recent_8w,全量维度
整体,埃及,2026-07-06T00:00:00,Android,85.57142857142857,recent_8w,全量维度
Organic,秘鲁,2026-07-20T00:00:00,整体,111.28571428571429,recent_8w,全量维度
Organic,巴巴多斯,2026-07-06T00:00:00,Android,1.3333333333333333,recent_8w,全量维度
non-Organic,中国,2026-06-29T00:00:00,iOS,1.5,recent_8w,全量维度
整体,库拉索,2026-07-27T00:00:00,整体,2.8,recent_8w,全量维度
Organic,乌兹别克斯坦,2026-06-22T00:00:00,Android,11.142857142857142,recent_8w,全量维度
整体,乌干达,2026-06-29T00:00:00,整体,11.857142857142858,recent_8w,全量维度
Organic,塞尔维亚,2026-07-06T00:00:00,整体,112.71428571428571,recent_8w,全量维度
non-Organic,菲律宾,2026-07-20T00:00:00,整体,4.714285714285714,recent_8w,全量维度
non-Organic,中国,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
Organic,阿根廷,2026-07-27T00:00:00,Android,80.14285714285714,recent_8w,全量维度
Organic,加纳,2026-07-20T00:00:00,iOS,90.85714285714286,recent_8w,全量维度
Organic,新西兰,2026-07-20T00:00:00,整体,26.714285714285715,recent_8w,全量维度
整体,塞尔维亚,2026-06-08T00:00:00,iOS,112.0,recent_8w,全量维度
整体,加纳,2026-07-27T00:00:00,Android,20.857142857142858,recent_8w,全量维度
Organic,巴勒斯坦,2026-07-20T00:00:00,iOS,13.857142857142858,recent_8w,全量维度
整体,塔吉克斯坦,2026-06-15T00:00:00,整体,5.714285714285714,recent_8w,全量维度
整体,乌兹别克斯坦,2026-06-15T00:00:00,iOS,22.0,recent_8w,全量维度
整体,乌兹别克斯坦,2026-06-29T00:00:00,iOS,85.28571428571429,recent_8w,全量维度
non-Organic,库拉索,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,巴哈马,2026-07-06T00:00:00,整体,6.571428571428571,recent_8w,全量维度
non-Organic,巴勒斯坦,2026-07-06T00:00:00,整体,2.25,recent_8w,全量维度
Organic,加纳,2026-07-13T00:00:00,Android,19.285714285714285,recent_8w,全量维度
整体,克罗地亚,2026-06-08T00:00:00,iOS,45.714285714285715,recent_8w,全量维度
整体,土耳其,2026-07-27T00:00:00,iOS,941.0,recent_8w,全量维度
non-Organic,吉尔吉斯斯坦,2026-06-15T00:00:00,整体,1.2,recent_8w,全量维度
non-Organic,阿曼,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,中国,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,越南,2026-07-20T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
整体,埃塞俄比亚,2026-06-08T00:00:00,Android,14.714285714285714,recent_8w,全量维度
Organic,西班牙,2026-07-06T00:00:00,iOS,336.57142857142856,recent_8w,全量维度
整体,塞尔维亚,2026-07-13T00:00:00,Android,26.285714285714285,recent_8w,全量维度
Organic,土耳其,2026-06-08T00:00:00,整体,778.4285714285714,recent_8w,全量维度
整体,库拉索,2026-06-15T00:00:00,整体,2.0,recent_8w,全量维度
整体,埃及,2026-07-20T00:00:00,Android,76.0,recent_8w,全量维度
non-Organic,埃及,2026-07-27T00:00:00,Android,2.6666666666666665,recent_8w,全量维度
Organic,克罗地亚,2026-06-22T00:00:00,Android,11.285714285714286,recent_8w,全量维度
整体,吉尔吉斯斯坦,2026-06-15T00:00:00,iOS,27.857142857142858,recent_8w,全量维度
non-Organic,埃及,2026-06-15T00:00:00,Android,3.857142857142857,recent_8w,全量维度
整体,西班牙,2026-06-29T00:00:00,Android,77.28571428571429,recent_8w,全量维度
non-Organic,新西兰,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
整体,吉尔吉斯斯坦,2026-07-20T00:00:00,整体,32.0,recent_8w,全量维度
整体,秘鲁,2026-06-22T00:00:00,Android,52.0,recent_8w,全量维度
Organic,阿根廷,2026-07-20T00:00:00,iOS,70.57142857142857,recent_8w,全量维度
Organic,吉尔吉斯斯坦,2026-07-27T00:00:00,iOS,26.142857142857142,recent_8w,全量维度
non-Organic,安哥拉,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
整体,库拉索,2026-06-29T00:00:00,整体,3.0,recent_8w,全量维度
Organic,阿曼,2026-07-20T00:00:00,整体,11.571428571428571,recent_8w,全量维度
Organic,刚果民主共和国,2026-07-06T00:00:00,Android,11.857142857142858,recent_8w,全量维度
Organic,埃塞俄比亚,2026-06-15T00:00:00,整体,14.285714285714286,recent_8w,全量维度
整体,巴勒斯坦,2026-07-13T00:00:00,整体,20.0,recent_8w,全量维度
Organic,孟加拉,2026-07-06T00:00:00,Android,388.42857142857144,recent_8w,全量维度
整体,越南,2026-06-29T00:00:00,整体,47.714285714285715,recent_8w,全量维度
整体,塞尔维亚,2026-07-06T00:00:00,整体,115.28571428571429,recent_8w,全量维度
Organic,吉尔吉斯斯坦,2026-07-13T00:00:00,iOS,28.285714285714285,recent_8w,全量维度
non-Organic,菲律宾,2026-06-22T00:00:00,Android,4.285714285714286,recent_8w,全量维度
整体,菲律宾,2026-06-29T00:00:00,整体,259.14285714285717,recent_8w,全量维度
non-Organic,塔吉克斯坦,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
整体,刚果民主共和国,2026-07-27T00:00:00,iOS,11.285714285714286,recent_8w,全量维度
non-Organic,菲律宾,2026-07-06T00:00:00,整体,6.0,recent_8w,全量维度
Organic,阿富汗,2026-06-29T00:00:00,整体,11.857142857142858,recent_8w,全量维度
non-Organic,西班牙,2026-06-15T00:00:00,iOS,129.42857142857142,recent_8w,全量维度
non-Organic,乌兹别克斯坦,2026-06-15T00:00:00,整体,3.7142857142857144,recent_8w,全量维度
Organic,吉尔吉斯斯坦,2026-06-29T00:00:00,iOS,47.42857142857143,recent_8w,全量维度
Organic,塔吉克斯坦,2026-07-06T00:00:00,iOS,3.0,recent_8w,全量维度
Organic,克罗地亚,2026-06-22T00:00:00,整体,64.42857142857143,recent_8w,全量维度
Organic,阿根廷,2026-07-13T00:00:00,整体,122.28571428571429,recent_8w,全量维度
Organic,巴哈马,2026-07-06T00:00:00,整体,6.142857142857143,recent_8w,全量维度
non-Organic,亚美尼亚,2026-06-29T00:00:00,iOS,1.4,recent_8w,全量维度
non-Organic,塞尔维亚,2026-07-06T00:00:00,Android,1.6,recent_8w,全量维度
Organic,尼加拉瓜,2026-07-06T00:00:00,整体,15.857142857142858,recent_8w,全量维度
non-Organic,尼加拉瓜,2026-07-20T00:00:00,Android,1.5,recent_8w,全量维度
整体,中国,2026-06-29T00:00:00,Android,33.285714285714285,recent_8w,全量维度
整体,巴勒斯坦,2026-06-29T00:00:00,Android,2.857142857142857,recent_8w,全量维度
Organic,刚果民主共和国,2026-06-08T00:00:00,整体,18.857142857142858,recent_8w,全量维度
Organic,阿富汗,2026-06-22T00:00:00,iOS,3.4285714285714284,recent_8w,全量维度
Organic,塔吉克斯坦,2026-07-27T00:00:00,整体,5.285714285714286,recent_8w,全量维度
