层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%
1.奥地利.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2036.0,2130.0,1870.0,1680.0,1465.0,1407.0,1673.0,1963.0,1697.0,1410.0,803.0,1067.0,1019.0,934.0,-94.0,-4.413146
1.奥地利.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,91.0,80.0,130.0,111.0,117.0,81.0,82.0,77.0,42.0,57.0,169.0,177.0,156.0,109.0,11.0,13.75
1.奥地利.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,1945.0,2050.0,1740.0,1569.0,1348.0,1326.0,1591.0,1886.0,1655.0,1353.0,634.0,890.0,863.0,825.0,-105.0,-5.121951
1.奥地利.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,14842.0,14391.0,14130.0,12961.0,14699.0,13663.0,14536.0,16150.0,12827.0,14650.0,11231.0,12281.0,12176.0,11947.0,451.0,3.133903
1.委内瑞拉,委内瑞拉MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,13171.0,12617.0,14052.0,13973.0,14331.0,14248.0,17247.0,19258.0,18728.0,25319.0,21842.0,23270.0,23563.0,23753.0,554.0,4.390901
1.委内瑞拉.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2532.0,1672.0,2265.0,2164.0,2091.0,2001.0,2420.0,2544.0,2146.0,2092.0,1821.0,2035.0,1741.0,1741.0,860.0,51.435407
1.委内瑞拉.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,218.0,184.0,307.0,392.0,430.0,370.0,342.0,257.0,151.0,88.0,356.0,304.0,296.0,238.0,34.0,18.478261
1.委内瑞拉.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,2314.0,1488.0,1958.0,1772.0,1661.0,1631.0,2078.0,2287.0,1995.0,2004.0,1465.0,1731.0,1445.0,1503.0,826.0,55.510753
1.委内瑞拉.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,10639.0,10945.0,11787.0,11809.0,12240.0,12247.0,14827.0,16714.0,16582.0,23227.0,20021.0,21235.0,21822.0,22012.0,-306.0,-2.795797
1.孟加拉,孟加拉MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,63674.0,71190.0,82522.0,86503.0,103027.0,96130.0,109662.0,135294.0,140284.0,162680.0,110106.0,121980.0,123316.0,148560.0,-7516.0,-10.557663
1.孟加拉.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,13216.0,14432.0,20591.0,20070.0,28461.0,27465.0,28004.0,41253.0,48386.0,50854.0,18944.0,23723.0,19937.0,29395.0,-1216.0,-8.425721
1.孟加拉.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,556.0,626.0,831.0,1393.0,2916.0,1246.0,1334.0,1027.0,776.0,799.0,2786.0,3811.0,1847.0,2502.0,-70.0,-11.182109
1.孟加拉.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,12660.0,13806.0,19760.0,18677.0,25545.0,26219.0,26670.0,40226.0,47610.0,50055.0,16158.0,19912.0,18090.0,26893.0,-1146.0,-8.300739
1.孟加拉.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,50458.0,56758.0,61931.0,66433.0,74566.0,68665.0,81658.0,94041.0,91898.0,111826.0,91162.0,98257.0,103379.0,119165.0,-6300.0,-11.099757
1.安哥拉,安哥拉MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1943.0,1890.0,2037.0,1897.0,1922.0,1886.0,2146.0,2288.0,2090.0,2792.0,2447.0,2538.0,2616.0,2520.0,53.0,2.804233
1.安哥拉.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,454.0,414.0,475.0,422.0,370.0,344.0,450.0,461.0,329.0,423.0,348.0,386.0,441.0,347.0,40.0,9.661836
1.安哥拉.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,11.0,8.0,12.0,7.0,14.0,7.0,7.0,5.0,5.0,3.0,8.0,15.0,22.0,10.0,3.0,37.5
1.安哥拉.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,443.0,406.0,463.0,415.0,356.0,337.0,443.0,456.0,324.0,420.0,340.0,371.0,419.0,337.0,37.0,9.1133
1.安哥拉.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1489.0,1476.0,1562.0,1475.0,1552.0,1542.0,1696.0,1827.0,1761.0,2369.0,2099.0,2152.0,2175.0,2173.0,13.0,0.880759
1.安圭拉,安圭拉MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,106.0,97.0,97.0,107.0,85.0,81.0,76.0,86.0,66.0,39.0,32.0,67.0,77.0,78.0,9.0,9.278351
1.安圭拉.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8.0,14.0,5.0,13.0,4.0,4.0,8.0,8.0,3.0,2.0,1.0,2.0,6.0,5.0,-6.0,-42.857143
1.安圭拉.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,,,2.0,-2.0,-66.666667
1.安圭拉.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,7.0,11.0,4.0,12.0,4.0,4.0,8.0,7.0,3.0,2.0,,2.0,6.0,3.0,-4.0,-36.363636
1.安圭拉.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,98.0,83.0,92.0,94.0,81.0,77.0,68.0,78.0,63.0,37.0,31.0,65.0,71.0,73.0,15.0,18.072289
1.安提瓜和巴布达,安提瓜和巴布达MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,534.0,501.0,564.0,533.0,580.0,536.0,598.0,585.0,473.0,507.0,336.0,438.0,480.0,387.0,33.0,6.586826
1.安提瓜和巴布达.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,42.0,45.0,44.0,44.0,46.0,42.0,39.0,44.0,37.0,24.0,11.0,33.0,23.0,16.0,-3.0,-6.666667
1.安提瓜和巴布达.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,3.0,2.0,2.0,4.0,,,2.0,1.0,1.0,,8.0,5.0,,2.0,66.666667
1.安提瓜和巴布达.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,37.0,42.0,42.0,42.0,42.0,42.0,39.0,42.0,36.0,23.0,11.0,25.0,18.0,16.0,-5.0,-11.904762
1.安提瓜和巴布达.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,492.0,456.0,520.0,489.0,534.0,494.0,559.0,541.0,436.0,483.0,325.0,405.0,457.0,371.0,36.0,7.894737
1.安道尔,安道尔MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,281.0,200.0,172.0,230.0,391.0,488.0,524.0,412.0,230.0,255.0,187.0,246.0,240.0,187.0,81.0,40.5
1.安道尔.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,24.0,23.0,20.0,22.0,23.0,52.0,35.0,33.0,18.0,18.0,4.0,13.0,10.0,10.0,1.0,4.347826
1.安道尔.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,5.0,4.0,4.0,4.0,8.0,11.0,8.0,5.0,2.0,3.0,,,1.0,1.0,1.0,25.0
1.安道尔.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,19.0,19.0,16.0,18.0,15.0,41.0,27.0,28.0,16.0,15.0,4.0,13.0,9.0,9.0,0.0,0.0
1.安道尔.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,257.0,177.0,152.0,208.0,368.0,436.0,489.0,379.0,212.0,237.0,183.0,233.0,230.0,177.0,80.0,45.19774
1.密克罗尼西亚联邦,密克罗尼西亚联邦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4.0,6.0,7.0,6.0,8.0,8.0,5.0,8.0,8.0,6.0,6.0,18.0,21.0,14.0,-2.0,-33.333333
1.密克罗尼西亚联邦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,,,2.0,3.0,2.0,-1.0,-50.0
1.密克罗尼西亚联邦.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,1.0,,2.0,1.0,,,,,,,,,,,,
1.密克罗尼西亚联邦.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,,2.0,3.0,2.0,,
1.密克罗尼西亚联邦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3.0,4.0,3.0,2.0,6.0,6.0,3.0,6.0,7.0,,,16.0,18.0,12.0,-1.0,-25.0
1.尼加拉瓜,尼加拉瓜MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,2095.0,1835.0,1883.0,1936.0,1962.0,1869.0,2237.0,2379.0,2119.0,2852.0,2326.0,2492.0,2499.0,2573.0,260.0,14.168937
1.尼加拉瓜.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,608.0,332.0,346.0,364.0,334.0,300.0,401.0,435.0,323.0,361.0,316.0,319.0,276.0,301.0,276.0,83.13253
1.尼加拉瓜.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,32.0,27.0,44.0,57.0,60.0,44.0,51.0,54.0,16.0,9.0,56.0,50.0,50.0,43.0,5.0,18.518519
1.尼加拉瓜.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,576.0,305.0,302.0,307.0,274.0,256.0,350.0,381.0,307.0,352.0,260.0,269.0,226.0,258.0,271.0,88.852459
1.尼加拉瓜.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1487.0,1503.0,1537.0,1572.0,1628.0,1569.0,1836.0,1944.0,1796.0,2491.0,2010.0,2173.0,2223.0,2272.0,-16.0,-1.064538
1.尼日利亚,尼日利亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,64029.0,67020.0,75570.0,58045.0,38280.0,35912.0,40140.0,40971.0,39365.0,48562.0,42235.0,44132.0,44324.0,45633.0,-2991.0,-4.462847
1.尼日利亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,17469.0,21043.0,33287.0,27971.0,8908.0,7791.0,8926.0,8902.0,7866.0,9717.0,6707.0,7210.0,7028.0,7516.0,-3574.0,-16.98427
1.尼日利亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,623.0,724.0,577.0,286.0,428.0,177.0,155.0,138.0,107.0,118.0,306.0,318.0,267.0,309.0,-101.0,-13.950276
1.尼日利亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,16846.0,20319.0,32710.0,27685.0,8480.0,7614.0,8771.0,8764.0,7759.0,9599.0,6401.0,6892.0,6761.0,7207.0,-3473.0,-17.092377
1.尼日利亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,46560.0,45977.0,42283.0,30074.0,29372.0,28121.0,31214.0,32069.0,31499.0,38845.0,35528.0,36922.0,37296.0,38117.0,583.0,1.268025
1.尼日尔,尼日尔MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,488.0,446.0,515.0,437.0,315.0,261.0,300.0,277.0,283.0,367.0,327.0,374.0,356.0,315.0,42.0,9.41704
1.尼日尔.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,180.0,185.0,278.0,230.0,125.0,77.0,108.0,74.0,83.0,129.0,79.0,124.0,113.0,64.0,-5.0,-2.702703
1.尼日尔.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,,4.0,19.0,42.0,23.0,,1.0,1.0,1.0,,1.0,2.0,,,,
1.尼日尔.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,180.0,181.0,259.0,188.0,102.0,77.0,107.0,73.0,82.0,129.0,78.0,122.0,113.0,64.0,-1.0,-0.552486
1.尼日尔.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,308.0,261.0,237.0,207.0,190.0,184.0,192.0,203.0,200.0,238.0,248.0,250.0,243.0,251.0,47.0,18.007663
1.尼泊尔,尼泊尔MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4046.0,3943.0,4877.0,4954.0,5570.0,5041.0,6043.0,6607.0,6817.0,9585.0,7561.0,8414.0,8706.0,9068.0,103.0,2.612224
1.尼泊尔.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,793.0,677.0,1098.0,1190.0,1708.0,1329.0,1428.0,1062.0,1079.0,1353.0,1108.0,927.0,900.0,945.0,116.0,17.134417
1.尼泊尔.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,58.0,55.0,131.0,253.0,735.0,354.0,411.0,87.0,50.0,32.0,133.0,137.0,121.0,90.0,3.0,5.454545
1.尼泊尔.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,735.0,622.0,967.0,937.0,973.0,975.0,1017.0,975.0,1029.0,1321.0,975.0,790.0,779.0,855.0,113.0,18.167203
1.尼泊尔.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3253.0,3266.0,3779.0,3764.0,3862.0,3712.0,4615.0,5545.0,5738.0,8232.0,6453.0,7487.0,7806.0,8123.0,-13.0,-0.39804
1.巴勒斯坦,巴勒斯坦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4601.0,4815.0,5420.0,4486.0,3658.0,3990.0,4292.0,4525.0,4504.0,3418.0,1893.0,2144.0,2114.0,2231.0,-214.0,-4.444444
1.巴勒斯坦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,453.0,497.0,651.0,610.0,291.0,311.0,352.0,392.0,488.0,350.0,301.0,420.0,350.0,386.0,-44.0,-8.853119
1.巴勒斯坦.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,21.0,29.0,37.0,19.0,30.0,14.0,23.0,13.0,16.0,15.0,72.0,104.0,66.0,91.0,-8.0,-27.586207
1.巴勒斯坦.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,432.0,468.0,614.0,591.0,261.0,297.0,329.0,379.0,472.0,335.0,229.0,316.0,284.0,295.0,-36.0,-7.692308
1.巴勒斯坦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,4148.0,4318.0,4769.0,3876.0,3367.0,3679.0,3940.0,4133.0,4016.0,3068.0,1592.0,1724.0,1764.0,1845.0,-170.0,-3.937008
1.巴哈马,巴哈马MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1831.0,1795.0,1632.0,1500.0,1841.0,1259.0,1455.0,1559.0,1211.0,1286.0,1033.0,1547.0,2047.0,1779.0,36.0,2.005571
1.巴哈马.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,184.0,167.0,170.0,164.0,171.0,134.0,137.0,170.0,138.0,138.0,86.0,113.0,116.0,136.0,17.0,10.179641
1.巴哈马.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,33.0,16.0,25.0,13.0,32.0,18.0,9.0,17.0,6.0,5.0,15.0,25.0,37.0,29.0,17.0,106.25
1.巴哈马.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,151.0,151.0,145.0,151.0,139.0,116.0,128.0,153.0,132.0,133.0,71.0,88.0,79.0,107.0,0.0,0.0
1.巴哈马.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1647.0,1628.0,1462.0,1336.0,1670.0,1125.0,1318.0,1389.0,1073.0,1148.0,947.0,1434.0,1931.0,1643.0,19.0,1.167076
1.巴基斯坦,巴基斯坦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,38406.0,38889.0,44685.0,45670.0,54236.0,45497.0,55235.0,59937.0,57225.0,74002.0,68400.0,76168.0,87353.0,95817.0,-483.0,-1.241996
1.巴基斯坦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8591.0,7018.0,8830.0,8192.0,12892.0,8376.0,10645.0,11184.0,9715.0,11822.0,9807.0,11167.0,14507.0,15282.0,1573.0,22.413793
1.巴基斯坦.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,225.0,205.0,385.0,840.0,2535.0,835.0,899.0,342.0,198.0,241.0,991.0,1073.0,1241.0,1309.0,20.0,9.756098
1.巴基斯坦.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,8366.0,6813.0,8445.0,7352.0,10357.0,7541.0,9746.0,10842.0,9517.0,11581.0,8816.0,10094.0,13266.0,13973.0,1553.0,22.794657
1.巴基斯坦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,29815.0,31871.0,35855.0,37478.0,41344.0,37121.0,44590.0,48753.0,47510.0,62180.0,58593.0,65001.0,72846.0,80535.0,-2056.0,-6.451006
1.巴巴多斯,巴巴多斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,791.0,706.0,787.0,801.0,911.0,805.0,995.0,1067.0,789.0,832.0,710.0,888.0,935.0,786.0,85.0,12.03966
1.巴巴多斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,102.0,84.0,87.0,93.0,89.0,76.0,113.0,107.0,71.0,63.0,34.0,47.0,46.0,43.0,18.0,21.428571
1.巴巴多斯.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,12.0,6.0,7.0,7.0,12.0,5.0,7.0,6.0,3.0,1.0,3.0,6.0,4.0,2.0,6.0,100.0
1.巴巴多斯.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,90.0,78.0,80.0,86.0,77.0,71.0,106.0,101.0,68.0,62.0,31.0,41.0,42.0,41.0,12.0,15.384615
1.巴巴多斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,689.0,622.0,700.0,708.0,822.0,729.0,882.0,960.0,718.0,769.0,676.0,841.0,889.0,743.0,67.0,10.771704
1.巴布亚新几内亚,巴布亚新几内亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,213.0,181.0,232.0,240.0,247.0,213.0,249.0,252.0,280.0,446.0,376.0,368.0,369.0,353.0,32.0,17.679558
1.巴布亚新几内亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,53.0,32.0,74.0,58.0,46.0,46.0,53.0,49.0,46.0,129.0,62.0,79.0,79.0,57.0,21.0,65.625
1.巴布亚新几内亚.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,2.0,3.0,3.0,4.0,8.0,5.0,4.0,2.0,5.0,4.0,7.0,8.0,4.0,8.0,-1.0,-33.333333
1.巴布亚新几内亚.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,51.0,29.0,71.0,54.0,38.0,41.0,49.0,47.0,41.0,125.0,55.0,71.0,75.0,49.0,22.0,75.862069
1.巴布亚新几内亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,160.0,149.0,158.0,182.0,201.0,167.0,196.0,203.0,234.0,317.0,314.0,289.0,290.0,296.0,11.0,7.38255
1.巴拉圭,巴拉圭MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6391.0,6526.0,6885.0,6679.0,6791.0,6430.0,6900.0,7424.0,7442.0,9850.0,7659.0,7585.0,7285.0,7410.0,-135.0,-2.068648
1.巴拉圭.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,790.0,718.0,881.0,901.0,851.0,764.0,1088.0,1001.0,1069.0,829.0,581.0,597.0,587.0,507.0,72.0,10.027855
1.巴拉圭.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,48.0,69.0,81.0,92.0,122.0,118.0,144.0,99.0,57.0,35.0,93.0,71.0,68.0,56.0,-21.0,-30.434783
1.巴拉圭.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,742.0,649.0,800.0,809.0,729.0,646.0,944.0,902.0,1012.0,794.0,488.0,526.0,519.0,451.0,93.0,14.329738
1.巴拉圭.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5601.0,5808.0,6004.0,5778.0,5940.0,5666.0,5812.0,6423.0,6373.0,9021.0,7078.0,6988.0,6698.0,6903.0,-207.0,-3.56405
1.巴拿马,巴拿马MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3512.0,3392.0,3673.0,3696.0,3816.0,3648.0,4218.0,4185.0,3858.0,5017.0,4188.0,4324.0,4261.0,4169.0,120.0,3.537736
1.巴拿马.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,544.0,422.0,556.0,554.0,495.0,454.0,669.0,689.0,533.0,515.0,439.0,419.0,450.0,445.0,122.0,28.909953
1.巴拿马.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,36.0,43.0,52.0,73.0,64.0,69.0,60.0,57.0,30.0,20.0,68.0,52.0,53.0,55.0,-7.0,-16.27907
1.巴拿马.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,508.0,379.0,504.0,481.0,431.0,385.0,609.0,632.0,503.0,495.0,371.0,367.0,397.0,390.0,129.0,34.036939
1.巴拿马.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,2968.0,2970.0,3117.0,3142.0,3321.0,3194.0,3549.0,3496.0,3325.0,4502.0,3749.0,3905.0,3811.0,3724.0,-2.0,-0.06734
1.巴林,巴林MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,911.0,963.0,1048.0,934.0,978.0,992.0,1198.0,1298.0,1237.0,1459.0,1202.0,1215.0,1141.0,1266.0,-52.0,-5.399792
1.巴林.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,173.0,191.0,215.0,177.0,213.0,171.0,218.0,201.0,216.0,217.0,173.0,201.0,169.0,218.0,-18.0,-9.424084
1.巴林.1.1,新渠道用户 MAU,raw_data/mau.csv,MAU,渠道自然=non-Organic，国家=x（非整体），平台=整体，新老=New,6.0,6.0,13.0,27.0,33.0,16.0,21.0,11.0,13.0,4.0,19.0,26.0,13.0,20.0,0.0,0.0
1.巴林.1.2,新自然用户 MAU,raw_data/mau.csv,MAU,渠道自然=Organic，国家=x（非整体），平台=整体，新老=New,167.0,185.0,202.0,150.0,180.0,155.0,197.0,190.0,203.0,213.0,154.0,175.0,156.0,198.0,-18.0,-9.72973
1.巴林.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,738.0,772.0,833.0,757.0,765.0,821.0,980.0,1097.0,1021.0,1242.0,1029.0,1014.0,972.0,1048.0,-34.0,-4.404145
1.巴西,巴西MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1995752.0,2177429.0,2199388.0,2194269.0,2275058.0,2281495.0,2777279.0,2713738.0,2324168.0,2937189.0,2285321.0,2241479.0,2249503.0,2256518.0,-181677.0,-8.343647
1.巴西.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,313879.0,470691.0,482235.0,469571.0,533589.0,572965.0,877417.0,860678.0,592503.0,331577.0,269822.0,226022.0,228322.0,243898.0,-156812.0,-33.315275
